id,rating,user_id,assignment_id
124,67,10,124
125,86,10,125
126,73,10,126
127,75,11,127
128,82,11,128
129,80,11,129
130,76,11,130
131,86,11,131
132,65,11,132
133,84,11,133
134,86,11,134
135,86,11,135
136,74,11,136
137,88,12,137
138,79,12,138
139,86,12,139
140,78,12,140
141,79,12,141
142,70,12,142
143,86,12,143
144,77,12,144
145,83,12,145
146,74,12,146
147,81,13,147
148,79,13,148
149,83,13,149
150,78,13,150
151,70,13,151
152,95,13,152
153,89,13,153
154,82,13,154
155,89,13,155
156,76,13,156
157,77,13,157
158,71,13,158
159,86,14,159
160,72,14,160
161,86,14,161
162,83,14,162
163,74,14,163
164,86,14,164
165,75,14,165
166,71,14,166
167,86,14,167
168,78,14,168
169,86,14,169
170,76,14,170
171,86,15,171
172,81,15,172
173,78,15,173
174,81,15,174
175,74,15,175
176,85,15,176
177,70,15,177
178,64,15,178
179,86,15,179
180,68,15,180
181,90,15,181
182,66,15,182
183,75,16,183
184,77,16,184
185,83,16,185
186,78,16,186
187,92,16,187
188,68,16,188
189,90,16,189
190,79,16,190
191,74,16,191
192,71,16,192
193,88,16,193
194,76,16,194
195,71,17,195
196,90,17,196
197,84,17,197
198,89,17,198
199,87,17,199
200,81,17,200
201,98,17,201
202,84,17,202
203,86,17,203
204,83,17,204
205,75,18,205
206,77,18,206
207,87,18,207
208,85,18,208
209,70,18,209
210,68,18,210
211,92,18,211
212,71,18,212
213,65,18,213
214,90,18,214
215,78,19,215
216,79,19,216
217,89,19,217
218,81,19,218
219,81,19,219
220,88,19,220
221,80,19,221
222,78,19,222
223,85,19,223
224,76,19,224
225,88,19,225
226,81,19,226
227,80,20,227
228,81,20,228
229,88,20,229
230,81,20,230
231,82,20,231
232,67,20,232
233,75,20,233
234,88,20,234
235,78,20,235
236,74,20,236
237,76,20,237
238,76,20,238
239,81,20,239
240,69,20,240
241,83,20,241
242,90,21,242
243,64,21,243
244,92,21,244
245,77,21,245
246,95,21,246
247,93,21,247
248,71,21,248
249,91,21,249
250,72,21,250
251,78,21,251
252,73,21,252
253,73,22,253
254,86,22,254
255,95,22,255
256,76,22,256
257,85,22,257
258,90,22,258
259,74,22,259
260,89,22,260
261,66,22,261
262,83,22,262
263,83,22,263
264,78,22,264
265,65,22,265
266,83,23,266
267,62,23,267
268,82,23,268
269,74,23,269
270,66,23,270
271,65,23,271
272,81,23,272
273,62,23,273
274,80,23,274
275,74,23,275
276,90,24,276
277,86,24,277
278,68,24,278
279,75,24,279
280,83,24,280
281,69,24,281
282,87,24,282
283,75,24,283
284,78,24,284
285,76,24,285
286,69,24,286
287,68,24,287
288,69,24,288
289,84,24,289
290,84,25,290
291,85,25,291
292,83,25,292
293,77,25,293
294,76,25,294
295,72,25,295
296,92,25,296
297,93,25,297
298,75,25,298
299,86,25,299
300,74,26,300
301,94,26,301
302,87,26,302
303,94,26,303
304,78,26,304
305,79,26,305
306,88,26,306
307,90,26,307
308,77,26,308
309,63,26,309
310,77,26,310
311,78,26,311
312,73,27,312
313,73,27,313
314,79,27,314
315,81,27,315
316,84,27,316
317,76,27,317
318,87,27,318
319,79,27,319
320,88,27,320
321,88,27,321
322,75,27,322
323,88,27,323
324,93,27,324
325,68,28,325
326,76,28,326
327,70,28,327
328,77,28,328
329,85,28,329
330,93,28,330
331,80,28,331
332,68,28,332
333,85,28,333
334,83,28,334
335,70,28,335
336,71,28,336
337,87,28,337
338,93,28,338
339,77,29,339
340,84,29,340
341,87,29,341
342,75,29,342
343,74,29,343
344,77,29,344
345,75,29,345
346,73,29,346
347,69,29,347
348,85,29,348
349,77,29,349
350,79,30,350
351,75,30,351
352,72,30,352
353,79,30,353
354,85,30,354
355,72,30,355
356,77,30,356
357,88,30,357
358,80,30,358
359,83,30,359
360,86,31,360
361,79,31,361
362,90,31,362
363,94,31,363
364,64,31,364
365,70,31,365
366,64,31,366
367,92,31,367
368,79,31,368
369,75,31,369
370,73,31,370
371,65,31,371
372,76,31,372
373,78,31,373
374,87,32,374
375,77,32,375
376,82,32,376
377,73,32,377
378,65,32,378
379,69,32,379
380,85,32,380
381,65,32,381
382,85,32,382
383,92,32,383
384,88,32,384
385,82,32,385
386,62,33,386
387,85,33,387
388,74,33,388
389,76,33,389
390,76,33,390
391,81,33,391
392,81,33,392
393,87,33,393
394,81,33,394
395,81,33,395
396,81,34,396
397,75,34,397
398,77,34,398
399,76,34,399
400,91,34,400
401,81,34,401
402,75,34,402
403,80,34,403
404,77,34,404
405,70,34,405
406,72,34,406
407,76,34,407
408,83,35,408
409,64,35,409
410,74,35,410
411,72,35,411
412,70,35,412
413,70,35,413
414,79,35,414
415,78,35,415
416,86,35,416
417,82,35,417
418,84,35,418
419,74,35,419
420,87,35,420
421,66,36,421
422,84,36,422
423,95,36,423
424,85,36,424
425,83,36,425
426,83,36,426
427,77,36,427
428,75,36,428
429,90,36,429
430,76,36,430
431,80,37,431
432,81,37,432
433,67,37,433
434,93,37,434
435,84,37,435
436,92,37,436
437,88,37,437
438,88,37,438
439,76,37,439
440,68,37,440
441,73,38,441
442,87,38,442
443,70,38,443
444,69,38,444
445,73,38,445
446,72,38,446
447,86,38,447
448,94,38,448
449,83,38,449
450,80,38,450
451,80,38,451
452,87,38,452
453,72,39,453
454,84,39,454
455,81,39,455
456,79,39,456
457,84,39,457
458,90,39,458
459,74,39,459
460,86,39,460
461,82,39,461
462,83,39,462
463,80,39,463
464,69,39,464
465,81,39,465
466,82,39,466
467,97,40,467
468,87,40,468
469,66,40,469
470,86,40,470
471,82,40,471
472,90,40,472
473,80,40,473
474,68,40,474
475,94,40,475
476,74,40,476
477,79,40,477
478,80,40,478
479,85,40,479
480,78,40,480
481,92,40,481
482,71,41,482
483,91,41,483
484,69,41,484
485,87,41,485
486,82,41,486
487,81,41,487
488,83,41,488
489,91,41,489
490,72,41,490
491,83,41,491
492,79,41,492
493,78,41,493
494,74,41,494
495,88,41,495
496,90,41,496
497,68,42,497
498,69,42,498
499,77,42,499
500,79,42,500
501,80,42,501
502,88,42,502
503,93,42,503
504,85,42,504
505,88,42,505
506,84,42,506
507,80,42,507
508,72,42,508
509,73,42,509
510,75,42,510
511,75,43,511
512,78,43,512
513,75,43,513
514,72,43,514
515,92,43,515
516,73,43,516
517,72,43,517
518,86,43,518
519,88,43,519
520,97,43,520
521,92,43,521
522,77,44,522
523,74,44,523
524,82,44,524
525,78,44,525
526,69,44,526
527,85,44,527
528,82,44,528
529,82,44,529
530,72,44,530
531,84,44,531
532,68,44,532
533,74,44,533
534,74,44,534
535,73,44,535
536,85,44,536
537,94,45,537
538,77,45,538
539,88,45,539
540,93,45,540
541,78,45,541
542,90,45,542
543,82,45,543
544,71,45,544
545,69,45,545
546,94,45,546
547,89,45,547
548,75,45,548
549,71,45,549
550,78,45,550
551,82,46,551
552,68,46,552
553,82,46,553
554,95,46,554
555,87,46,555
556,72,46,556
557,90,46,557
558,72,46,558
559,87,46,559
560,69,46,560
561,84,46,561
562,61,47,562
563,80,47,563
564,88,47,564
565,75,47,565
566,69,47,566
567,72,47,567
568,92,47,568
569,76,47,569
570,92,47,570
571,88,47,571
572,92,47,572
573,83,47,573
574,92,48,574
575,73,48,575
576,86,48,576
577,76,48,577
578,88,48,578
579,84,48,579
580,76,48,580
581,84,48,581
582,84,48,582
583,88,48,583
584,80,48,584
585,73,48,585
586,79,48,586
587,98,49,587
588,77,49,588
589,89,49,589
590,82,49,590
591,93,49,591
592,78,49,592
593,82,49,593
594,72,49,594
595,71,49,595
596,82,49,596
597,81,49,597
598,78,49,598
599,75,50,599
600,88,50,600
601,84,50,601
602,71,50,602
603,91,50,603
604,86,50,604
605,92,50,605
606,80,50,606
607,85,50,607
608,91,50,608
609,81,51,609
610,75,51,610
611,85,51,611
612,79,51,612
613,74,51,613
614,71,51,614
615,73,51,615
616,80,51,616
617,76,51,617
618,82,51,618
619,81,51,619
620,65,51,620
621,85,51,621
622,81,52,622
623,92,52,623
624,96,52,624
625,79,52,625
626,79,52,626
627,69,52,627
628,81,52,628
629,76,52,629
630,79,52,630
631,90,52,631
632,72,52,632
633,84,52,633
634,88,52,634
635,76,52,635
636,86,52,636
637,75,53,637
638,95,53,638
639,70,53,639
640,69,53,640
641,79,53,641
642,75,53,642
643,72,53,643
644,81,53,644
645,80,53,645
646,95,53,646
647,90,53,647
648,96,53,648
649,91,53,649
650,73,54,650
651,80,54,651
652,65,54,652
653,80,54,653
654,85,54,654
655,86,54,655
656,73,54,656
657,85,54,657
658,79,54,658
659,68,54,659
660,83,55,660
661,74,55,661
662,85,55,662
663,92,55,663
664,67,55,664
665,80,55,665
666,88,55,666
667,71,55,667
668,79,55,668
669,81,55,669
670,67,55,670
671,86,55,671
672,71,55,672
673,66,56,673
674,93,56,674
675,93,56,675
676,78,56,676
677,88,56,677
678,77,56,678
679,95,56,679
680,79,56,680
681,80,56,681
682,68,56,682
683,79,56,683
684,78,56,684
685,77,57,685
686,76,57,686
687,69,57,687
688,70,57,688
689,84,57,689
690,73,57,690
691,86,57,691
692,81,57,692
693,86,57,693
694,82,57,694
695,79,57,695
696,91,57,696
697,79,57,697
698,85,57,698
699,69,58,699
700,85,58,700
701,66,58,701
702,82,58,702
703,84,58,703
704,73,58,704
705,84,58,705
706,95,58,706
707,89,58,707
708,94,58,708
709,74,58,709
710,85,59,710
711,79,59,711
712,77,59,712
713,93,59,713
714,87,59,714
715,89,59,715
716,76,59,716
717,76,59,717
718,82,59,718
719,86,59,719
720,74,59,720
721,69,59,721
722,79,59,722
723,81,59,723
724,73,59,724
725,94,60,725
726,66,60,726
727,90,60,727
728,66,60,728
729,80,60,729
730,94,60,730
731,84,60,731
732,78,60,732
733,84,60,733
734,83,60,734
735,91,60,735
736,84,60,736
737,93,60,737
738,79,60,738
739,73,60,739
740,87,61,740
741,80,61,741
742,84,61,742
743,78,61,743
744,82,61,744
745,86,61,745
746,62,61,746
747,74,61,747
748,81,61,748
749,93,61,749
750,73,61,750
751,92,61,751
752,88,61,752
753,69,61,753
754,69,62,754
755,76,62,755
756,80,62,756
757,75,62,757
758,91,62,758
759,64,62,759
760,84,62,760
761,88,62,761
762,63,62,762
763,87,62,763
764,80,62,764
765,94,62,765
766,87,63,766
767,81,63,767
768,81,63,768
769,85,63,769
770,79,63,770
771,71,63,771
772,83,63,772
773,84,63,773
774,92,63,774
775,77,63,775
776,82,63,776
777,74,63,777
778,72,63,778
779,81,63,779
780,72,63,780
781,84,64,781
782,85,64,782
783,85,64,783
784,85,64,784
785,74,64,785
786,86,64,786
787,80,64,787
788,83,64,788
789,83,64,789
790,90,64,790
791,88,64,791
792,92,64,792
793,81,64,793
794,81,64,794
795,75,64,795
796,85,65,796
797,78,65,797
798,92,65,798
799,86,65,799
800,75,65,800
801,90,65,801
802,67,65,802
803,78,65,803
804,78,65,804
805,80,65,805
806,95,65,806
807,85,65,807
808,78,65,808
809,90,66,809
810,97,66,810
811,78,66,811
812,83,66,812
813,76,66,813
814,90,66,814
815,95,66,815
816,87,66,816
817,73,66,817
818,82,66,818
819,92,66,819
820,73,66,820
821,74,66,821
822,72,66,822
823,96,67,823
824,95,67,824
825,88,67,825
826,80,67,826
827,71,67,827
828,78,67,828
829,95,67,829
830,78,67,830
831,87,67,831
832,81,67,832
833,90,68,833
834,85,68,834
835,83,68,835
836,87,68,836
837,76,68,837
838,71,68,838
839,80,68,839
840,84,68,840
841,87,68,841
842,94,68,842
843,81,68,843
844,71,68,844
845,79,68,845
846,80,68,846
847,95,69,847
848,69,69,848
849,76,69,849
850,67,69,850
851,71,69,851
852,76,69,852
853,78,69,853
854,77,69,854
855,80,69,855
856,76,69,856
857,82,70,857
858,72,70,858
859,90,70,859
860,91,70,860
861,84,70,861
862,74,70,862
863,82,70,863
864,80,70,864
865,88,70,865
866,90,70,866
867,83,70,867
868,78,70,868
869,80,70,869
870,87,70,870
871,82,70,871
872,97,71,872
873,79,71,873
874,86,71,874
875,80,71,875
876,82,71,876
877,70,71,877
878,88,71,878
879,76,71,879
880,79,71,880
881,68,71,881
882,79,71,882
883,91,71,883
884,80,71,884
885,87,71,885
886,79,72,886
887,86,72,887
888,75,72,888
889,70,72,889
890,79,72,890
891,77,72,891
892,63,72,892
893,85,72,893
894,88,72,894
895,69,72,895
896,78,72,896
897,82,73,897
898,67,73,898
899,79,73,899
900,86,73,900
901,83,73,901
902,76,73,902
903,71,73,903
904,62,73,904
905,78,73,905
906,86,73,906
907,85,73,907
908,77,73,908
909,68,73,909
910,75,74,910
911,79,74,911
912,89,74,912
913,83,74,913
914,88,74,914
915,89,74,915
916,71,74,916
917,89,74,917
918,66,74,918
919,74,74,919
920,78,74,920
921,75,74,921
922,81,74,922
923,77,74,923
924,75,74,924
925,88,75,925
926,63,75,926
927,83,75,927
928,84,75,928
929,77,75,929
930,70,75,930
931,85,75,931
932,70,75,932
933,90,75,933
934,78,75,934
935,68,75,935
936,76,75,936
937,83,76,937
938,72,76,938
939,77,76,939
940,85,76,940
941,82,76,941
942,74,76,942
943,69,76,943
944,85,76,944
945,93,76,945
946,85,76,946
947,71,76,947
948,77,76,948
949,76,76,949
950,80,76,950
951,70,76,951
952,91,77,952
953,93,77,953
954,91,77,954
955,69,77,955
956,70,77,956
957,87,77,957
958,85,77,958
959,71,77,959
960,76,77,960
961,76,77,961
962,82,78,962
963,82,78,963
964,76,78,964
965,86,78,965
966,80,78,966
967,87,78,967
968,92,78,968
969,72,78,969
970,89,78,970
971,71,78,971
972,85,78,972
973,67,78,973
974,90,78,974
975,74,78,975
976,70,79,976
977,69,79,977
978,78,79,978
979,79,79,979
980,76,79,980
981,76,79,981
982,86,79,982
983,68,79,983
984,84,79,984
985,83,79,985
986,81,79,986
987,69,80,987
988,88,80,988
989,85,80,989
990,94,80,990
991,91,80,991
992,83,80,992
993,85,80,993
994,80,80,994
995,84,80,995
996,83,80,996
997,75,81,997
998,80,81,998
999,77,81,999
1000,69,81,1000
1001,72,81,1001
1002,70,81,1002
1003,92,81,1003
1004,79,81,1004
1005,70,81,1005
1006,73,81,1006
1007,69,81,1007
1008,71,81,1008
1009,80,81,1009
1010,85,81,1010
1011,85,81,1011
1012,75,82,1012
1013,77,82,1013
1014,85,82,1014
1015,88,82,1015
1016,80,82,1016
1017,80,82,1017
1018,79,82,1018
1019,78,82,1019
1020,78,82,1020
1021,73,82,1021
1022,68,82,1022
1023,87,83,1023
1024,88,83,1024
1025,94,83,1025
1026,77,83,1026
1027,89,83,1027
1028,91,83,1028
1029,75,83,1029
1030,87,83,1030
1031,78,83,1031
1032,78,83,1032
1033,85,83,1033
1034,74,83,1034
1035,84,83,1035
1036,90,84,1036
1037,90,84,1037
1038,88,84,1038
1039,89,84,1039
1040,65,84,1040
1041,76,84,1041
1042,74,84,1042
1043,82,84,1043
1044,85,84,1044
1045,86,84,1045
1046,89,84,1046
1047,89,84,1047
1048,70,84,1048
1049,77,84,1049
1050,82,84,1050
1051,78,85,1051
1052,81,85,1052
1053,79,85,1053
1054,67,85,1054
1055,78,85,1055
1056,88,85,1056
1057,82,85,1057
1058,83,85,1058
1059,89,85,1059
1060,77,85,1060
1061,86,85,1061
1062,81,85,1062
1063,79,86,1063
1064,79,86,1064
1065,75,86,1065
1066,61,86,1066
1067,66,86,1067
1068,77,86,1068
1069,70,86,1069
1070,82,86,1070
1071,70,86,1071
1072,73,86,1072
1073,90,86,1073
1074,76,86,1074
1075,78,87,1075
1076,84,87,1076
1077,84,87,1077
1078,80,87,1078
1079,78,87,1079
1080,71,87,1080
1081,82,87,1081
1082,81,87,1082
1083,76,87,1083
1084,82,87,1084
1085,74,88,1085
1086,74,88,1086
1087,68,88,1087
1088,81,88,1088
1089,79,88,1089
1090,75,88,1090
1091,81,88,1091
1092,62,88,1092
1093,77,88,1093
1094,77,88,1094
1095,64,89,1095
1096,77,89,1096
1097,80,89,1097
1098,97,89,1098
1099,80,89,1099
1100,74,89,1100
1101,84,89,1101
1102,92,89,1102
1103,78,89,1103
1104,96,89,1104
1105,78,89,1105
1106,76,89,1106
1107,70,90,1107
1108,89,90,1108
1109,82,90,1109
1110,87,90,1110
1111,87,90,1111
1112,76,90,1112
1113,79,90,1113
1114,73,90,1114
1115,78,90,1115
1116,81,90,1116
1117,87,90,1117
1118,73,90,1118
1119,79,90,1119
1120,88,90,1120
1121,85,90,1121
1122,62,91,1122
1123,88,91,1123
1124,87,91,1124
1125,85,91,1125
1126,72,91,1126
1127,75,91,1127
1128,70,91,1128
1129,91,91,1129
1130,79,91,1130
1131,85,91,1131
1132,69,92,1132
1133,80,92,1133
1134,93,92,1134
1135,81,92,1135
1136,80,92,1136
1137,77,92,1137
1138,80,92,1138
1139,75,92,1139
1140,69,92,1140
1141,70,92,1141
1142,86,92,1142
1143,79,92,1143
1144,71,92,1144
1145,77,92,1145
1146,72,93,1146
1147,71,93,1147
1148,80,93,1148
1149,80,93,1149
1150,72,93,1150
1151,88,93,1151
1152,65,93,1152
1153,78,93,1153
1154,73,93,1154
1155,93,93,1155
1156,66,93,1156
1157,87,93,1157
1158,68,94,1158
1159,63,94,1159
1160,86,94,1160
1161,79,94,1161
1162,84,94,1162
1163,83,94,1163
1164,82,94,1164
1165,74,94,1165
1166,82,94,1166
1167,70,94,1167
1168,81,94,1168
1169,71,95,1169
1170,76,95,1170
1171,77,95,1171
1172,79,95,1172
1173,91,95,1173
1174,64,95,1174
1175,67,95,1175
1176,88,95,1176
1177,80,95,1177
1178,82,95,1178
1179,69,95,1179
1180,82,96,1180
1181,71,96,1181
1182,76,96,1182
1183,74,96,1183
1184,86,96,1184
1185,81,96,1185
1186,84,96,1186
1187,80,96,1187
1188,76,96,1188
1189,79,96,1189
1190,72,96,1190
1191,78,96,1191
1192,89,96,1192
1193,68,97,1193
1194,87,97,1194
1195,86,97,1195
1196,75,97,1196
1197,90,97,1197
1198,76,97,1198
1199,87,97,1199
1200,88,97,1200
1201,70,97,1201
1202,76,97,1202
1203,81,97,1203
1204,75,97,1204
1205,77,97,1205
1206,81,97,1206
1207,75,97,1207
1208,85,98,1208
1209,79,98,1209
1210,90,98,1210
1211,81,98,1211
1212,82,98,1212
1213,92,98,1213
1214,90,98,1214
1215,75,98,1215
1216,81,98,1216
1217,76,98,1217
1218,82,98,1218
1219,87,99,1219
1220,88,99,1220
1221,88,99,1221
1222,82,99,1222
1223,75,99,1223
1224,71,99,1224
1225,91,99,1225
1226,80,99,1226
1227,81,99,1227
1228,81,99,1228
1229,95,99,1229
1230,73,99,1230
1231,90,100,1231
1232,67,100,1232
1233,96,100,1233
1234,93,100,1234
1235,85,100,1235
1236,81,100,1236
1237,78,100,1237
1238,74,100,1238
1239,88,100,1239
1240,82,100,1240
1241,78,101,1241
1242,86,101,1242
1243,84,101,1243
1244,79,101,1244
1245,88,101,1245
1246,71,101,1246
1247,86,101,1247
1248,84,101,1248
1249,68,101,1249
1250,71,101,1250
1251,85,101,1251
1252,70,101,1252
1253,94,101,1253
1254,89,102,1254
1255,67,102,1255
1256,83,102,1256
1257,71,102,1257
1258,67,102,1258
1259,81,102,1259
1260,79,102,1260
1261,82,102,1261
1262,72,102,1262
1263,73,102,1263
1264,78,102,1264
1265,84,102,1265
1266,78,102,1266
1267,90,102,1267
1268,79,103,1268
1269,73,103,1269
1270,94,103,1270
1271,89,103,1271
1272,81,103,1272
1273,69,103,1273
1274,67,103,1274
1275,77,103,1275
1276,88,103,1276
1277,77,103,1277
1278,76,103,1278
1279,67,103,1279
1280,85,104,1280
1281,79,104,1281
1282,72,104,1282
1283,82,104,1283
1284,77,104,1284
1285,83,104,1285
1286,83,104,1286
1287,92,104,1287
1288,73,104,1288
1289,90,104,1289
1290,74,105,1290
1291,71,105,1291
1292,87,105,1292
1293,74,105,1293
1294,95,105,1294
1295,73,105,1295
1296,84,105,1296
1297,71,105,1297
1298,81,105,1298
1299,82,105,1299
1300,93,106,1300
1301,88,106,1301
1302,95,106,1302
1303,85,106,1303
1304,73,106,1304
1305,79,106,1305
1306,75,106,1306
1307,90,106,1307
1308,75,106,1308
1309,74,106,1309
1310,90,106,1310
1311,86,107,1311
1312,76,107,1312
1313,90,107,1313
1314,67,107,1314
1315,64,107,1315
1316,83,107,1316
1317,90,107,1317
1318,73,107,1318
1319,85,107,1319
1320,74,107,1320
1321,68,107,1321
1322,76,107,1322
1323,84,107,1323
1324,84,107,1324
1325,77,107,1325
1326,73,108,1326
1327,80,108,1327
1328,82,108,1328
1329,73,108,1329
1330,89,108,1330
1331,90,108,1331
1332,85,108,1332
1333,82,108,1333
1334,86,108,1334
1335,82,108,1335
1336,85,108,1336
1337,92,108,1337
1338,78,109,1338
1339,77,109,1339
1340,89,109,1340
1341,64,109,1341
1342,80,109,1342
1343,77,109,1343
1344,83,109,1344
1345,88,109,1345
1346,89,109,1346
1347,89,109,1347
1348,80,109,1348
1349,71,109,1349
1350,85,109,1350
1351,69,110,1351
1352,87,110,1352
1353,76,110,1353
1354,84,110,1354
1355,86,110,1355
1356,96,110,1356
1357,76,110,1357
1358,91,110,1358
1359,76,110,1359
1360,68,110,1360
1361,91,110,1361
1362,85,111,1362
1363,80,111,1363
1364,76,111,1364
1365,75,111,1365
1366,66,111,1366
1367,89,111,1367
1368,87,111,1368
1369,62,111,1369
1370,89,111,1370
1371,84,111,1371
1372,77,111,1372
1373,79,112,1373
1374,76,112,1374
1375,73,112,1375
1376,86,112,1376
1377,74,112,1377
1378,92,112,1378
1379,80,112,1379
1380,88,112,1380
1381,95,112,1381
1382,74,112,1382
1383,72,112,1383
1384,80,112,1384
1385,65,112,1385
1386,89,112,1386
1387,77,112,1387
1388,83,113,1388
1389,83,113,1389
1390,76,113,1390
1391,74,113,1391
1392,74,113,1392
1393,85,113,1393
1394,80,113,1394
1395,81,113,1395
1396,66,113,1396
1397,81,113,1397
1398,84,113,1398
1399,95,113,1399
1400,76,114,1400
1401,66,114,1401
1402,82,114,1402
1403,71,114,1403
1404,83,114,1404
1405,72,114,1405
1406,74,114,1406
1407,79,114,1407
1408,85,114,1408
1409,93,114,1409
1410,68,114,1410
1411,75,114,1411
1412,83,114,1412
1413,79,114,1413
1414,71,115,1414
1415,90,115,1415
1416,89,115,1416
1417,76,115,1417
1418,90,115,1418
1419,76,115,1419
1420,94,115,1420
1421,88,115,1421
1422,93,115,1422
1423,88,115,1423
1424,88,115,1424
1425,70,115,1425
1426,74,115,1426
1427,90,116,1427
1428,94,116,1428
1429,79,116,1429
1430,74,116,1430
1431,86,116,1431
1432,93,116,1432
1433,82,116,1433
1434,85,116,1434
1435,83,116,1435
1436,91,116,1436
1437,88,116,1437
1438,83,116,1438
1439,73,117,1439
1440,84,117,1440
1441,79,117,1441
1442,70,117,1442
1443,90,117,1443
1444,81,117,1444
1445,66,117,1445
1446,83,117,1446
1447,83,117,1447
1448,86,117,1448
1449,74,118,1449
1450,65,118,1450
1451,85,118,1451
1452,77,118,1452
1453,75,118,1453
1454,78,118,1454
1455,77,118,1455
1456,76,118,1456
1457,65,118,1457
1458,90,118,1458
1459,85,118,1459
1460,86,119,1460
1461,84,119,1461
1462,84,119,1462
1463,79,119,1463
1464,89,119,1464
1465,82,119,1465
1466,81,119,1466
1467,67,119,1467
1468,85,119,1468
1469,82,119,1469
1470,87,119,1470
1471,90,119,1471
1472,88,119,1472
1473,75,119,1473
1474,88,120,1474
1475,80,120,1475
1476,89,120,1476
1477,97,120,1477
1478,81,120,1478
1479,82,120,1479
1480,82,120,1480
1481,76,120,1481
1482,74,120,1482
1483,87,120,1483
1484,83,120,1484
1485,84,120,1485
1486,81,120,1486
1487,68,120,1487
1488,68,120,1488
1489,81,121,1489
1490,81,121,1490
1491,87,121,1491
1492,88,121,1492
1493,80,121,1493
1494,68,121,1494
1495,85,121,1495
1496,83,121,1496
1497,77,121,1497
1498,72,121,1498
1499,79,121,1499
1500,79,121,1500
1501,92,121,1501
1502,69,121,1502
1503,74,122,1503
1504,75,122,1504
1505,79,122,1505
1506,78,122,1506
1507,76,122,1507
1508,68,122,1508
1509,79,122,1509
1510,85,122,1510
1511,74,122,1511
1512,65,122,1512
1513,89,123,1513
1514,74,123,1514
1515,80,123,1515
1516,82,123,1516
1517,76,123,1517
1518,65,123,1518
1519,97,123,1519
1520,82,123,1520
1521,69,123,1521
1522,83,123,1522
1523,82,124,1523
1524,84,124,1524
1525,80,124,1525
1526,87,124,1526
1527,83,124,1527
1528,84,124,1528
1529,75,124,1529
1530,86,124,1530
1531,76,124,1531
1532,89,124,1532
1533,79,125,1533
1534,93,125,1534
1535,82,125,1535
1536,78,125,1536
1537,73,125,1537
1538,86,125,1538
1539,73,125,1539
1540,70,125,1540
1541,76,125,1541
1542,95,125,1542
1543,74,125,1543
1544,76,126,1544
1545,83,126,1545
1546,73,126,1546
1547,86,126,1547
1548,72,126,1548
1549,88,126,1549
1550,82,126,1550
1551,60,126,1551
1552,85,126,1552
1553,92,126,1553
1554,87,126,1554
1555,84,126,1555
1556,74,126,1556
1557,92,127,1557
1558,81,127,1558
1559,75,127,1559
1560,76,127,1560
1561,81,127,1561
1562,79,127,1562
1563,75,127,1563
1564,96,127,1564
1565,83,127,1565
1566,90,127,1566
1567,78,127,1567
1568,79,128,1568
1569,67,128,1569
1570,69,128,1570
1571,79,128,1571
1572,67,128,1572
1573,70,128,1573
1574,82,128,1574
1575,73,128,1575
1576,86,128,1576
1577,85,128,1577
1578,81,129,1578
1579,63,129,1579
1580,80,129,1580
1581,68,129,1581
1582,91,129,1582
1583,89,129,1583
1584,89,129,1584
1585,67,129,1585
1586,83,129,1586
1587,83,129,1587
1588,77,129,1588
1589,91,129,1589
1590,77,129,1590
1591,86,129,1591
1592,80,130,1592
1593,71,130,1593
1594,74,130,1594
1595,75,130,1595
1596,88,130,1596
