id,user_id,average_rating,learning_path_id
667,86,72.0,12
668,86,82.0,1
669,86,80.0,14
670,87,81.0,2
671,87,66.0,17
672,87,78.5,4
673,87,79.0,13
674,87,77.0,1
675,87,81.0,19
676,87,80.0,14
677,88,73.5,2
678,88,94.0,17
679,88,71.0,12
680,88,77.0,15
681,88,80.5,1
682,88,84.0,16
683,89,79.0,2
684,89,84.0,17
685,89,76.5,16
686,89,79.0,1
687,89,76.0,12
688,89,71.0,6
689,89,88.0,8
690,90,79.33,2
691,90,76.0,17
692,90,84.0,16
693,90,87.0,13
694,90,79.0,9
695,90,80.67,10
696,90,82.0,6
697,90,76.5,3
698,90,92.0,7
699,91,71.0,2
700,91,80.0,17
701,91,72.0,4
702,91,75.0,8
703,91,82.0,7
704,91,83.0,3
705,91,82.0,15
706,91,85.0,11
707,91,78.0,14
708,92,75.25,2
709,92,82.0,17
710,92,73.0,11
711,92,71.0,19
712,92,93.0,7
713,92,79.0,1
714,92,80.0,9
715,92,65.0,3
716,92,88.0,10
717,93,80.25,2
718,93,73.0,17
719,93,79.0,10
720,93,78.0,11
721,93,95.0,8
722,93,82.0,14
723,93,69.0,13
724,94,82.0,2
725,94,77.0,17
726,94,86.0,14
727,94,79.5,20
728,94,82.0,19
729,94,75.0,16
730,94,96.0,12
731,95,74.75,2
732,95,93.0,17
733,95,83.0,14
734,95,74.0,18
735,95,90.0,6
736,95,79.0,3
737,95,72.0,5
738,96,78.5,2
739,96,69.0,17
740,96,78.0,1
741,96,80.0,8
742,96,72.0,18
743,96,82.0,7
744,96,80.0,12
745,96,78.0,19
746,97,76.75,2
747,97,94.0,17
748,97,82.0,5
749,97,84.5,11
750,97,87.0,16
751,97,80.0,9
752,97,80.0,4
753,97,76.0,6
754,97,80.0,18
755,98,83.33,2
756,98,75.0,17
757,98,87.0,13
758,98,76.0,10
759,98,79.0,7
760,98,76.0,8
761,98,88.0,14
762,98,71.0,3
763,99,67.0,17
764,99,71.5,2
765,99,81.0,20
766,99,81.0,7
767,99,77.0,15
768,99,83.0,8
769,99,80.0,11
770,99,84.0,13
771,100,77.75,2
772,100,90.0,17
773,100,85.0,7
774,100,80.0,13
775,100,91.0,10
776,100,81.0,20
777,100,87.0,6
778,100,74.0,3
779,100,77.0,18
780,100,96.0,1
781,100,90.0,12
782,100,77.0,5
783,101,80.75,2
784,101,83.0,17
785,101,75.5,5
786,101,81.5,1
787,101,70.0,19
788,101,72.0,4
789,101,85.0,3
790,101,88.0,11
791,102,76.75,2
792,102,76.0,17
793,102,74.0,19
794,102,87.0,10
795,102,92.0,1
796,102,78.0,14
797,102,73.0,15
798,103,81.5,17
799,103,88.25,2
800,103,78.0,6
801,103,78.5,20
802,103,77.0,1
803,103,72.0,16
804,103,73.0,4
805,103,79.0,5
806,104,76.0,17
807,104,78.0,2
808,104,85.0,16
809,104,90.0,11
810,104,79.0,6
811,104,88.0,9
812,104,80.0,4
813,105,78.17,2
814,105,91.0,17
815,105,71.0,1
816,105,86.0,14
817,105,68.0,20
818,105,79.0,15
819,105,84.0,7
820,105,84.0,3
821,105,80.0,10
822,106,77.0,2
823,106,90.0,17
824,106,85.0,19
825,106,94.0,4
826,106,80.5,1
827,106,82.0,9
828,106,85.0,5
829,106,80.0,15
830,106,70.0,20
831,107,75.75,2
832,107,79.0,17
833,107,85.0,13
834,107,63.0,9
835,107,75.0,20
836,107,81.0,16
837,107,86.0,7
838,107,89.0,3
839,108,81.75,2
840,108,72.0,17
841,108,83.0,9
842,108,69.5,13
843,108,73.0,1
844,108,83.0,8
845,108,76.0,7
846,109,93.0,17
847,109,74.0,2
848,109,88.0,6
849,109,70.0,20
850,109,79.0,18
851,109,77.0,14
852,109,70.0,11
853,109,80.0,5
854,110,86.0,2
855,110,71.0,17
856,110,76.0,14
857,110,79.0,9
858,110,83.0,20
859,110,75.0,18
860,110,64.0,5
861,110,81.0,7
862,110,77.0,19
863,111,76.75,2
864,111,86.33,17
865,111,85.0,13
866,111,72.0,5
867,111,82.67,19
868,111,72.0,10
869,112,83.0,2
870,112,75.0,17
871,112,86.0,14
872,112,92.0,19
873,112,63.0,4
874,112,83.5,9
875,112,73.0,8
876,112,82.0,6
877,112,84.0,16
878,113,82.75,2
879,113,80.0,17
880,113,82.0,9
881,113,79.0,15
882,113,68.0,19
883,113,76.0,10
884,113,86.0,20
885,113,82.0,7
886,114,79.83,2
887,114,84.5,17
888,114,80.33,20
889,114,73.0,6
890,114,65.0,13
891,114,80.0,4
892,114,73.0,9
893,115,84.0,17
894,115,84.8,2
895,115,82.0,1
896,115,77.0,10
897,115,78.5,5
898,115,89.5,11
899,115,75.0,12
900,115,74.0,18
901,115,87.0,9
902,116,78.5,2
903,116,90.0,17
904,116,76.33,20
905,116,80.0,15
906,116,77.0,3
907,116,67.0,6
908,117,77.0,2
909,117,74.0,17
910,117,74.0,20
911,117,75.0,11
912,117,78.0,16
913,117,75.0,18
914,118,77.5,2
915,118,82.0,17
916,118,84.0,11
917,118,70.0,6
918,118,74.0,1
919,118,76.0,4
920,118,64.0,3
921,118,91.0,9
922,118,81.0,13
923,118,81.0,14
924,119,87.25,2
925,119,74.0,17
926,119,80.0,8
927,119,71.5,13
928,119,69.0,6
929,119,79.0,7
930,119,79.0,1
931,120,73.0,17
932,120,82.2,2
933,120,79.0,14
934,120,75.5,18
935,120,73.0,8
936,120,81.0,7
937,120,84.0,11
938,121,85.0,2
939,121,80.0,5
940,121,69.0,11
941,121,84.0,12
942,121,74.0,4
943,121,65.0,20
944,121,74.0,7
945,121,79.0,15
946,122,80.75,2
947,122,81.5,17
948,122,81.0,10
949,122,77.0,9
950,122,70.0,18
951,122,88.0,12
952,122,74.0,8
953,123,83.2,2
954,123,83.0,17
955,123,76.5,14
956,123,78.0,5
957,123,74.0,20
958,123,89.0,8
959,123,84.0,13
960,123,85.0,9
961,123,77.0,1
962,124,76.0,17
963,124,75.0,2
964,124,85.5,10
965,124,85.5,7
966,124,79.0,1
967,124,92.0,20
968,124,78.0,4
969,124,88.0,19
970,125,84.8,2
971,125,79.5,17
972,125,69.5,16
973,125,70.0,3
974,125,86.0,12
975,125,80.0,13
976,125,87.0,11
977,125,72.0,15
978,125,85.0,10
979,126,76.0,2
980,126,80.0,17
981,126,75.0,12
982,126,74.5,14
983,126,77.5,19
984,126,80.5,8
985,126,84.0,10
986,126,75.0,18
987,127,79.5,2
988,127,87.0,17
989,127,79.0,14
990,127,86.0,10
991,127,91.0,12
992,127,83.0,1
993,127,82.0,7
994,127,76.0,9
995,127,76.0,16
996,128,77.17,2
997,128,78.0,17
998,128,72.5,13
999,128,72.0,14
1000,128,94.0,9
1001,128,72.0,19
1002,128,81.0,12
1003,128,89.0,11
1004,129,76.2,2
1005,129,84.0,17
1006,129,80.5,11
1007,129,87.0,3
1008,129,79.0,12
1009,129,86.0,15
1010,129,78.0,20
1011,129,82.0,9
1012,130,78.0,2
1013,130,82.5,18
1014,130,77.67,5
1015,130,77.0,15
1016,130,81.0,16
1017,130,63.0,3
1018,130,88.0,6
1019,130,85.0,17
1020,131,77.5,2
1021,131,98.0,17
1022,131,84.0,8
1023,131,82.0,4
1024,131,93.0,10
1025,131,75.0,19
1026,131,79.33,7
1027,131,74.0,1
1028,131,71.0,14
1029,132,83.5,2
1030,132,85.0,17
1031,132,74.0,9
1032,132,77.0,3
1033,132,91.0,1
1034,132,74.0,13
1035,132,79.0,12
1036,132,79.0,18
1037,132,84.0,10
1038,132,76.0,7
1039,133,84.0,2
1040,133,80.0,17
1041,133,84.0,5
1042,133,77.5,14
1043,133,88.0,1
1044,133,82.0,8
1045,133,77.0,9
1046,134,81.0,2
1047,134,80.33,17
1048,134,66.0,16
1049,134,75.0,10
1050,134,90.0,19
1051,134,81.0,7
1052,134,72.0,3
1053,134,73.0,8
1054,134,81.0,4
1055,135,82.2,2
1056,135,77.0,17
1057,135,84.0,13
1058,135,78.0,7
1059,135,89.0,16
1060,135,94.0,20
1061,135,80.0,9
1062,136,73.5,17
1063,136,76.25,2
1064,136,75.0,5
1065,136,79.0,12
1066,136,77.0,10
1067,136,80.0,3
1068,136,88.0,6
1069,136,75.0,9
1070,136,84.0,20
1071,137,76.6,2
1072,137,82.0,17
1073,137,92.0,13
1074,137,85.0,9
1075,137,79.0,1
1076,137,83.0,16
1077,138,73.67,2
1078,138,85.0,17
1079,138,85.0,15
1080,138,81.0,1
1081,138,82.0,7
1082,138,75.5,3
1083,138,75.0,13
1084,138,69.0,16
1085,138,91.0,14
1086,139,79.25,2
1087,139,78.0,17
1088,139,78.5,7
1089,139,66.0,13
1090,139,79.0,16
1091,139,87.0,11
1092,139,72.0,15
1093,139,76.0,9
1094,139,81.0,19
1095,139,84.0,1
1096,140,76.25,2
1097,140,65.0,17
1098,140,68.0,10
1099,140,76.0,19
1100,140,83.0,12
1101,140,76.0,3
1102,140,93.0,14
1103,141,80.8,2
1104,141,73.0,17
1105,141,86.0,15
1106,141,80.0,9
1107,141,74.0,12
1108,141,88.0,3
1109,141,80.0,8
1110,141,87.0,18
1111,141,79.0,11
1112,142,79.25,2
1113,142,66.0,12
1114,142,83.0,7
1115,142,72.0,19
1116,142,78.5,15
1117,142,81.0,10
1118,142,69.0,14
1119,143,77.75,2
1120,143,79.5,17
1121,143,90.0,20
1122,143,86.0,5
1123,143,91.0,3
1124,143,72.0,10
1125,143,76.0,9
1126,143,75.0,7
1127,143,82.0,15
1128,143,80.0,4
1129,144,76.67,2
1130,144,75.0,17
1131,144,80.0,8
1132,144,86.0,7
1133,144,79.0,10
1134,144,70.0,12
1135,144,83.0,9
1136,144,86.0,1
1137,144,67.0,11
1138,144,79.0,18
1139,145,86.75,2
1140,145,75.0,17
1141,145,78.5,20
1142,145,96.0,12
1143,145,74.0,18
1144,145,91.0,16
1145,145,80.0,1
1146,145,84.0,7
1147,145,85.0,11
1148,145,77.5,3
1149,146,74.5,2
1150,146,71.0,17
1151,146,83.0,7
1152,146,88.0,6
1153,146,69.0,12
1154,146,67.0,15
1155,146,83.0,16
1156,147,76.75,2
1157,147,86.0,17
1158,147,76.0,12
1159,147,89.0,10
1160,147,76.0,16
1161,147,75.0,9
1162,147,89.0,4
1163,147,78.0,14
1164,147,67.0,19
1165,148,80.5,2
1166,148,78.0,17
1167,148,77.0,13
1168,148,81.0,10
1169,148,77.0,11
1170,148,76.0,6
1171,148,94.0,15
1172,148,77.0,1
1173,149,78.0,2
1174,149,95.0,17
1175,149,75.5,12
1176,149,82.0,18
1177,149,88.0,5
1178,149,74.0,4
1179,149,80.0,8
1180,150,81.4,2
1181,150,86.5,17
1182,150,73.0,11
1183,150,72.0,10
1184,150,95.0,6
1185,150,82.0,8
1186,150,73.0,9
1187,151,89.5,17
1188,151,85.8,2
1189,151,74.0,14
1190,151,89.0,15
1191,151,73.0,10
1192,151,84.0,7
1193,151,85.0,12
1194,151,73.0,8
1195,152,84.75,2
1196,152,73.0,17
1197,152,85.0,3
1198,152,69.5,15
1199,152,77.0,18
1200,152,93.0,8
1201,152,71.0,20
1202,153,81.5,2
1203,153,74.0,17
1204,153,70.0,9
1205,153,86.0,1
1206,153,88.0,7
1207,153,79.0,6
1208,153,71.0,12
1209,153,84.0,16
1210,153,88.0,11
1211,153,73.0,14
1212,154,83.4,2
1213,154,82.0,17
1214,154,82.0,14
1215,154,64.0,10
1216,154,79.0,13
1217,154,79.0,6
1218,154,81.0,18
1219,155,80.0,2
1220,155,88.0,17
1221,155,82.0,3
1222,155,84.0,15
1223,155,75.0,1
1224,155,79.0,4
1225,155,86.0,9
1226,155,75.0,11
1227,155,81.0,6
1228,156,87.5,2
1229,156,76.0,17
1230,156,67.0,5
1231,156,84.0,18
1232,156,80.5,14
1233,156,66.0,9
1234,156,76.0,1
1235,156,80.0,11
1236,156,67.0,7
1237,156,78.0,20
1238,157,75.0,17
1239,157,77.75,2
1240,157,67.0,7
1241,157,86.0,1
1242,157,88.0,5
1243,157,86.0,18
1244,157,90.0,20
1245,157,66.0,8
1246,157,80.0,13
1247,157,85.0,16
1248,157,99.0,19
1249,158,84.25,2
1250,158,79.0,17
1251,158,69.0,5
1252,158,72.0,19
1253,158,81.0,16
1254,158,75.0,12
1255,158,74.0,4
1256,158,79.0,1
1257,159,77.8,2
1258,159,87.0,17
1259,159,75.0,16
1260,159,77.5,4
1261,159,73.0,6
1262,159,84.5,13
1263,159,76.0,5
1264,159,74.0,3
1265,160,74.5,2
1266,160,81.0,17
1267,160,86.0,20
1268,160,71.0,19
1269,160,85.0,12
1270,160,95.0,15
1271,160,80.0,18
1272,160,84.0,10
1273,160,75.0,1
1274,161,80.5,2
1275,161,81.0,17
1276,161,95.5,13
1277,161,84.0,11
1278,161,73.0,14
1279,161,68.0,20
1280,161,78.0,9
1281,162,81.25,2
1282,162,68.0,17
1283,162,71.0,20
1284,162,79.0,8
1285,162,76.0,1
1286,162,90.0,5
1287,162,74.0,13
1288,163,74.25,2
1289,163,86.0,5
1290,163,80.0,7
1291,163,79.0,17
1292,163,92.0,12
1293,163,79.0,1
1294,163,83.0,10
1295,164,74.0,17
1296,164,77.0,2
1297,164,90.0,18
1298,164,78.0,3
1299,164,84.0,12
1300,164,86.0,10
1301,164,93.0,1
1302,164,65.0,5
1303,165,70.0,17
1304,165,80.25,2
1305,165,85.0,8
1306,165,88.0,12
1307,165,72.0,3
1308,165,68.0,14
1309,165,68.0,9
1310,165,67.0,1
1311,165,71.0,20
1312,165,70.0,18
1313,166,80.0,17
1314,166,80.75,2
1315,166,72.5,18
1316,166,69.0,4
1317,166,87.0,14
1318,166,66.0,13
1319,166,87.0,1
1320,167,76.75,2
1321,167,77.0,17
1322,167,88.0,11
1323,167,85.0,5
1324,167,84.0,4
1325,167,93.0,9
1326,167,81.0,7
1327,167,76.0,12
1328,167,82.0,15
1329,168,78.5,17
1330,168,80.0,2
1331,168,81.0,14
1332,168,70.0,10
1333,168,79.0,20
1334,168,83.0,5
1335,168,85.0,1
1336,169,82.0,2
1337,169,80.0,17
1338,169,91.0,11
1339,169,82.0,16
1340,169,79.5,9
1341,169,68.0,13
1342,170,81.8,2
1343,170,78.0,17
1344,170,76.0,20
1345,170,84.5,7
1346,170,79.0,4
1347,170,75.0,18
1348,171,76.0,2
1349,171,80.0,17
1350,171,94.0,13
1351,171,83.0,18
1352,171,84.0,20
1353,171,84.0,11
1354,171,81.0,5
1355,172,83.0,2
1356,172,65.0,17
1357,172,75.0,14
1358,172,84.0,13
1359,172,74.0,3
1360,172,74.0,5
