id,is_certified,assignment_id,user_id,image
198,True,198,17,null
199,True,199,17,null
200,False,200,17,null
201,False,201,17,null
202,False,202,17,null
203,True,203,17,null
204,False,204,17,null
205,True,205,17,null
206,False,206,17,null
207,True,207,18,null
208,False,208,18,null
209,False,209,18,null
210,True,210,18,null
211,True,211,18,null
212,True,212,18,null
213,True,213,18,null
214,True,214,18,null
215,True,215,18,null
216,True,216,18,null
217,True,217,18,null
218,False,218,18,null
219,True,219,18,null
220,True,220,18,null
221,False,221,19,null
222,True,222,19,null
223,False,223,19,null
224,True,224,19,null
225,True,225,19,null
226,True,226,19,null
227,True,227,19,null
228,False,228,19,null
229,True,229,19,null
230,True,230,19,null
231,False,231,19,null
232,True,232,19,null
233,False,233,19,null
234,True,234,20,null
235,False,235,20,null
236,True,236,20,null
237,True,237,20,null
238,False,238,20,null
239,True,239,20,null
240,True,240,20,null
241,True,241,20,null
242,False,242,20,null
243,True,243,20,null
244,True,244,20,null
245,True,245,20,null
246,True,246,20,null
247,True,247,20,null
248,False,248,20,null
249,True,249,21,null
250,True,250,21,null
251,True,251,21,null
252,True,252,21,null
253,False,253,21,null
254,True,254,21,null
255,False,255,21,null
256,True,256,21,null
257,True,257,21,null
258,False,258,21,null
259,True,259,21,null
260,True,260,21,null
261,False,261,21,null
262,False,262,21,null
263,True,263,21,null
264,True,264,22,null
265,True,265,22,null
266,True,266,22,null
267,True,267,22,null
268,True,268,22,null
269,True,269,22,null
270,False,270,22,null
271,True,271,22,null
272,True,272,22,null
273,True,273,22,null
274,True,274,22,null
275,True,275,23,null
276,False,276,23,null
277,True,277,23,null
278,True,278,23,null
279,True,279,23,null
280,True,280,23,null
281,True,281,23,null
282,False,282,23,null
283,True,283,23,null
284,False,284,23,null
285,False,285,24,null
286,True,286,24,null
287,True,287,24,null
288,True,288,24,null
289,False,289,24,null
290,True,290,24,null
291,True,291,24,null
292,False,292,24,null
293,True,293,24,null
294,False,294,24,null
295,True,295,24,null
296,True,296,24,null
297,False,297,25,null
298,True,298,25,null
299,True,299,25,null
300,True,300,25,null
301,True,301,25,null
302,True,302,25,null
303,True,303,25,null
304,False,304,25,null
305,True,305,25,null
306,True,306,25,null
307,True,307,25,null
308,True,308,26,null
309,False,309,26,null
310,True,310,26,null
311,True,311,26,null
312,True,312,26,null
313,True,313,26,null
314,True,314,26,null
315,True,315,26,null
316,True,316,26,null
317,True,317,26,null
318,True,318,26,null
319,False,319,26,null
320,True,320,26,null
321,True,321,26,null
322,True,322,26,null
323,True,323,27,null
324,True,324,27,null
325,True,325,27,null
326,False,326,27,null
327,False,327,27,null
328,True,328,27,null
329,True,329,27,null
330,True,330,27,null
331,False,331,27,null
332,False,332,27,null
333,True,333,27,null
334,False,334,28,null
335,False,335,28,null
336,True,336,28,null
337,True,337,28,null
338,False,338,28,null
339,True,339,28,null
340,False,340,28,null
341,True,341,28,null
342,True,342,28,null
343,True,343,28,null
344,False,344,28,null
345,True,345,29,null
346,False,346,29,null
347,False,347,29,null
348,True,348,29,null
349,True,349,29,null
350,True,350,29,null
351,False,351,29,null
352,True,352,29,null
353,True,353,29,null
354,False,354,29,null
355,False,355,30,null
356,False,356,30,null
357,False,357,30,null
358,True,358,30,null
359,False,359,30,null
360,True,360,30,null
361,True,361,30,null
362,True,362,30,null
363,False,363,30,null
364,True,364,30,null
365,True,365,30,null
366,True,366,30,null
367,False,367,31,null
368,True,368,31,null
369,False,369,31,null
370,False,370,31,null
371,False,371,31,null
372,False,372,31,null
373,True,373,31,null
374,False,374,31,null
375,True,375,31,null
376,False,376,31,null
377,True,377,31,null
378,True,378,31,null
379,True,379,31,null
380,True,380,32,null
381,True,381,32,null
382,True,382,32,null
383,True,383,32,null
384,False,384,32,null
385,True,385,32,null
386,True,386,32,null
387,True,387,32,null
388,False,388,32,null
389,False,389,32,null
390,False,390,32,null
391,True,391,32,null
392,True,392,32,null
393,True,393,33,null
394,False,394,33,null
395,True,395,33,null
396,False,396,33,null
397,False,397,33,null
398,False,398,33,null
399,True,399,33,null
400,True,400,33,null
401,True,401,33,null
402,True,402,33,null
403,True,403,33,null
404,False,404,33,null
405,False,405,34,null
406,True,406,34,null
407,True,407,34,null
408,True,408,34,null
409,True,409,34,null
410,True,410,34,null
411,True,411,34,null
412,False,412,34,null
413,True,413,34,null
414,False,414,34,null
415,False,415,35,null
416,True,416,35,null
417,True,417,35,null
418,True,418,35,null
419,True,419,35,null
420,False,420,35,null
421,True,421,35,null
422,True,422,35,null
423,False,423,35,null
424,True,424,35,null
425,True,425,35,null
426,True,426,35,null
427,True,427,35,null
428,False,428,36,null
429,True,429,36,null
430,False,430,36,null
431,True,431,36,null
432,False,432,36,null
433,True,433,36,null
434,False,434,36,null
435,True,435,36,null
436,True,436,36,null
437,True,437,36,null
438,True,438,36,null
439,False,439,36,null
440,True,440,36,null
441,True,441,36,null
442,False,442,36,null
443,True,443,37,null
444,True,444,37,null
445,True,445,37,null
446,True,446,37,null
447,False,447,37,null
448,True,448,37,null
449,False,449,37,null
450,False,450,37,null
451,True,451,37,null
452,True,452,37,null
453,True,453,38,null
454,True,454,38,null
455,False,455,38,null
456,False,456,38,null
457,True,457,38,null
458,False,458,38,null
459,True,459,38,null
460,True,460,38,null
461,True,461,38,null
462,False,462,38,null
463,False,463,38,null
464,False,464,38,null
465,True,465,38,null
466,True,466,39,null
467,True,467,39,null
468,False,468,39,null
469,False,469,39,null
470,True,470,39,null
471,False,471,39,null
472,True,472,39,null
473,True,473,39,null
474,True,474,39,null
475,True,475,39,null
476,True,476,39,null
477,True,477,39,null
478,True,478,39,null
479,True,479,40,null
480,True,480,40,null
481,True,481,40,null
482,False,482,40,null
483,True,483,40,null
484,True,484,40,null
485,True,485,40,null
486,True,486,40,null
487,True,487,40,null
488,True,488,40,null
489,True,489,41,null
490,True,490,41,null
491,True,491,41,null
492,True,492,41,null
493,False,493,41,null
494,False,494,41,null
495,True,495,41,null
496,True,496,41,null
497,True,497,41,null
498,True,498,41,null
499,False,499,41,null
500,True,500,41,null
501,True,501,42,null
502,True,502,42,null
503,True,503,42,null
504,True,504,42,null
505,True,505,42,null
506,True,506,42,null
507,True,507,42,null
508,False,508,42,null
509,True,509,42,null
510,True,510,42,null
511,True,511,42,null
512,True,512,42,null
513,True,513,42,null
514,True,514,42,null
515,True,515,43,null
516,True,516,43,null
517,False,517,43,null
518,True,518,43,null
519,True,519,43,null
520,True,520,43,null
521,False,521,43,null
522,False,522,43,null
523,False,523,43,null
524,True,524,43,null
525,True,525,43,null
526,False,526,43,null
527,True,527,43,null
528,False,528,43,null
529,True,529,43,null
530,True,530,44,null
531,False,531,44,null
532,True,532,44,null
533,True,533,44,null
534,True,534,44,null
535,True,535,44,null
536,True,536,44,null
537,True,537,44,null
538,True,538,44,null
539,True,539,44,null
540,True,540,44,null
541,True,541,44,null
542,True,542,44,null
543,True,543,45,null
544,True,544,45,null
545,True,545,45,null
546,True,546,45,null
547,True,547,45,null
548,True,548,45,null
549,False,549,45,null
550,False,550,45,null
551,False,551,45,null
552,False,552,45,null
553,False,553,45,null
554,True,554,46,null
555,True,555,46,null
556,False,556,46,null
557,False,557,46,null
558,True,558,46,null
559,True,559,46,null
560,True,560,46,null
561,True,561,46,null
562,False,562,46,null
563,True,563,46,null
564,True,564,46,null
565,True,565,46,null
566,False,566,47,null
567,True,567,47,null
568,False,568,47,null
569,True,569,47,null
570,True,570,47,null
571,True,571,47,null
572,True,572,47,null
573,True,573,47,null
574,True,574,47,null
575,True,575,47,null
576,True,576,48,null
577,False,577,48,null
578,False,578,48,null
579,False,579,48,null
580,True,580,48,null
581,False,581,48,null
582,False,582,48,null
583,True,583,48,null
584,True,584,48,null
585,True,585,48,null
586,True,586,48,null
587,True,587,48,null
588,False,588,48,null
589,False,589,48,null
590,True,590,49,null
591,True,591,49,null
592,False,592,49,null
593,True,593,49,null
594,True,594,49,null
595,True,595,49,null
596,True,596,49,null
597,True,597,49,null
598,True,598,49,null
599,False,599,49,null
600,False,600,49,null
601,False,601,49,null
602,True,602,49,null
603,True,603,49,null
604,False,604,50,null
605,True,605,50,null
606,True,606,50,null
607,False,607,50,null
608,True,608,50,null
609,False,609,50,null
610,True,610,50,null
611,False,611,50,null
612,True,612,50,null
613,True,613,50,null
614,False,614,51,null
615,True,615,51,null
616,False,616,51,null
617,True,617,51,null
618,False,618,51,null
619,True,619,51,null
620,True,620,51,null
621,True,621,51,null
622,True,622,51,null
623,True,623,51,null
624,True,624,51,null
625,True,625,52,null
626,False,626,52,null
627,True,627,52,null
628,True,628,52,null
629,True,629,52,null
630,False,630,52,null
631,True,631,52,null
632,False,632,52,null
633,True,633,52,null
634,False,634,52,null
635,False,635,52,null
636,True,636,52,null
637,True,637,52,null
638,True,638,52,null
639,True,639,53,null
640,True,640,53,null
641,True,641,53,null
642,True,642,53,null
643,False,643,53,null
644,True,644,53,null
645,True,645,53,null
646,True,646,53,null
647,True,647,53,null
648,True,648,53,null
649,True,649,53,null
650,False,650,53,null
651,True,651,53,null
652,True,652,54,null
653,True,653,54,null
654,True,654,54,null
655,True,655,54,null
656,True,656,54,null
657,True,657,54,null
658,False,658,54,null
659,False,659,54,null
660,True,660,54,null
661,True,661,54,null
662,True,662,54,null
663,True,663,54,null
664,False,664,54,null
665,True,665,54,null
666,True,666,54,null
667,True,667,55,null
668,True,668,55,null
669,True,669,55,null
670,True,670,55,null
671,True,671,55,null
672,True,672,55,null
673,True,673,55,null
674,True,674,55,null
675,True,675,55,null
676,True,676,55,null
677,True,677,55,null
678,True,678,55,null
679,True,679,55,null
680,True,680,56,null
681,False,681,56,null
682,True,682,56,null
683,False,683,56,null
684,False,684,56,null
685,False,685,56,null
686,True,686,56,null
687,False,687,56,null
688,False,688,56,null
689,True,689,56,null
690,True,690,57,null
691,True,691,57,null
692,True,692,57,null
693,False,693,57,null
694,True,694,57,null
695,True,695,57,null
696,True,696,57,null
697,False,697,57,null
698,True,698,57,null
699,True,699,57,null
700,True,700,57,null
701,False,701,57,null
702,True,702,57,null
703,False,703,57,null
704,True,704,57,null
705,True,705,58,null
706,True,706,58,null
707,True,707,58,null
708,False,708,58,null
709,True,709,58,null
710,True,710,58,null
711,True,711,58,null
712,True,712,58,null
713,False,713,58,null
714,False,714,58,null
715,True,715,58,null
716,True,716,58,null
717,True,717,58,null
718,True,718,58,null
719,False,719,58,null
720,True,720,59,null
721,False,721,59,null
722,True,722,59,null
723,True,723,59,null
724,True,724,59,null
725,True,725,59,null
726,True,726,59,null
727,False,727,59,null
728,True,728,59,null
729,True,729,59,null
730,True,730,59,null
731,False,731,60,null
732,False,732,60,null
733,True,733,60,null
734,True,734,60,null
735,True,735,60,null
736,True,736,60,null
737,True,737,60,null
738,False,738,60,null
739,True,739,60,null
740,False,740,60,null
741,False,741,60,null
742,True,742,60,null
743,False,743,61,null
744,False,744,61,null
745,True,745,61,null
746,False,746,61,null
747,True,747,61,null
748,True,748,61,null
749,False,749,61,null
750,True,750,61,null
751,True,751,61,null
752,True,752,61,null
753,True,753,61,null
754,True,754,61,null
755,False,755,61,null
756,True,756,61,null
757,True,757,61,null
758,True,758,62,null
759,True,759,62,null
760,True,760,62,null
761,True,761,62,null
762,True,762,62,null
763,True,763,62,null
764,True,764,62,null
765,True,765,62,null
766,False,766,62,null
767,True,767,62,null
768,False,768,62,null
769,True,769,62,null
770,True,770,63,null
771,True,771,63,null
772,False,772,63,null
773,True,773,63,null
774,True,774,63,null
775,True,775,63,null
776,False,776,63,null
777,True,777,63,null
778,True,778,63,null
779,True,779,63,null
780,True,780,63,null
781,True,781,63,null
782,True,782,63,null
783,False,783,63,null
784,True,784,64,null
785,True,785,64,null
786,True,786,64,null
787,True,787,64,null
788,True,788,64,null
789,True,789,64,null
790,False,790,64,null
791,True,791,64,null
792,True,792,64,null
793,True,793,64,null
794,True,794,64,null
795,True,795,64,null
796,True,796,65,null
797,True,797,65,null
798,True,798,65,null
799,True,799,65,null
800,False,800,65,null
801,False,801,65,null
802,False,802,65,null
803,False,803,65,null
804,True,804,65,null
805,True,805,65,null
806,False,806,65,null
807,True,807,66,null
808,True,808,66,null
809,False,809,66,null
810,True,810,66,null
811,True,811,66,null
812,True,812,66,null
813,False,813,66,null
814,True,814,66,null
815,True,815,66,null
816,True,816,66,null
817,False,817,67,null
818,True,818,67,null
819,False,819,67,null
820,True,820,67,null
821,True,821,67,null
822,True,822,67,null
823,False,823,67,null
824,True,824,67,null
825,True,825,67,null
826,True,826,67,null
827,False,827,67,null
828,True,828,68,null
829,True,829,68,null
830,True,830,68,null
831,True,831,68,null
832,True,832,68,null
833,True,833,68,null
834,True,834,68,null
835,True,835,68,null
836,False,836,68,null
837,False,837,68,null
838,False,838,69,null
839,True,839,69,null
840,True,840,69,null
841,False,841,69,null
842,True,842,69,null
843,False,843,69,null
844,True,844,69,null
845,True,845,69,null
846,True,846,69,null
847,True,847,69,null
848,True,848,69,null
849,True,849,70,null
850,True,850,70,null
851,False,851,70,null
852,True,852,70,null
853,False,853,70,null
854,True,854,70,null
855,True,855,70,null
856,True,856,70,null
857,False,857,70,null
858,True,858,70,null
859,False,859,70,null
860,True,860,70,null
861,True,861,71,null
862,True,862,71,null
863,False,863,71,null
864,True,864,71,null
865,False,865,71,null
866,True,866,71,null
867,False,867,71,null
868,True,868,71,null
869,True,869,71,null
870,True,870,71,null
871,True,871,71,null
872,True,872,71,null
873,True,873,72,null
874,True,874,72,null
875,False,875,72,null
876,True,876,72,null
877,False,877,72,null
878,True,878,72,null
879,True,879,72,null
880,True,880,72,null
881,True,881,72,null
882,True,882,72,null
883,False,883,73,null
884,True,884,73,null
885,True,885,73,null
886,True,886,73,null
887,True,887,73,null
888,True,888,73,null
889,True,889,73,null
890,True,890,73,null
891,True,891,73,null
892,False,892,73,null
893,True,893,73,null
894,True,894,73,null
895,True,895,73,null
896,True,896,74,null
897,True,897,74,null
898,True,898,74,null
899,True,899,74,null
900,True,900,74,null
901,False,901,74,null
902,True,902,74,null
903,True,903,74,null
904,True,904,74,null
905,True,905,74,null
906,True,906,74,null
907,True,907,74,null
908,True,908,74,null
909,True,909,74,null
910,True,910,74,null
911,True,911,75,null
912,True,912,75,null
913,True,913,75,null
914,True,914,75,null
915,False,915,75,null
916,True,916,75,null
917,True,917,75,null
918,False,918,75,null
919,True,919,75,null
920,False,920,75,null
921,True,921,75,null
922,False,922,75,null
923,True,923,76,null
924,True,924,76,null
925,True,925,76,null
926,False,926,76,null
927,True,927,76,null
928,True,928,76,null
929,True,929,76,null
930,True,930,76,null
931,True,931,76,null
932,True,932,76,null
933,True,933,76,null
934,True,934,77,null
935,True,935,77,null
936,True,936,77,null
937,False,937,77,null
938,False,938,77,null
939,True,939,77,null
940,True,940,77,null
941,True,941,77,null
942,True,942,77,null
943,True,943,77,null
944,True,944,77,null
945,True,945,77,null
946,True,946,77,null
947,False,947,78,null
948,False,948,78,null
949,False,949,78,null
950,True,950,78,null
951,False,951,78,null
952,True,952,78,null
953,True,953,78,null
954,False,954,78,null
955,False,955,78,null
956,True,956,78,null
957,True,957,78,null
958,False,958,78,null
959,True,959,78,null
960,True,960,79,null
961,True,961,79,null
962,False,962,79,null
963,False,963,79,null
964,False,964,79,null
965,True,965,79,null
966,True,966,79,null
967,True,967,79,null
968,True,968,79,null
969,True,969,79,null
970,True,970,79,null
971,False,971,79,null
972,False,972,80,null
973,False,973,80,null
974,True,974,80,null
975,False,975,80,null
976,False,976,80,null
977,True,977,80,null
978,True,978,80,null
979,True,979,80,null
980,False,980,80,null
981,True,981,80,null
982,True,982,80,null
983,True,983,80,null
984,True,984,80,null
985,False,985,80,null
986,True,986,81,null
987,False,987,81,null
988,True,988,81,null
989,True,989,81,null
990,True,990,81,null
991,True,991,81,null
992,True,992,81,null
993,True,993,81,null
994,True,994,81,null
995,True,995,81,null
996,True,996,81,null
997,True,997,81,null
998,True,998,81,null
999,True,999,82,null
1000,True,1000,82,null
1001,True,1001,82,null
1002,True,1002,82,null
1003,False,1003,82,null
1004,True,1004,82,null
1005,True,1005,82,null
1006,False,1006,82,null
1007,True,1007,82,null
1008,False,1008,82,null
1009,True,1009,82,null
1010,False,1010,82,null
1011,True,1011,82,null
1012,True,1012,82,null
1013,False,1013,83,null
1014,False,1014,83,null
1015,False,1015,83,null
1016,False,1016,83,null
1017,True,1017,83,null
1018,True,1018,83,null
1019,True,1019,83,null
1020,False,1020,83,null
1021,True,1021,83,null
1022,True,1022,83,null
1023,True,1023,83,null
1024,False,1024,83,null
1025,True,1025,83,null
1026,True,1026,83,null
1027,False,1027,84,null
1028,True,1028,84,null
1029,True,1029,84,null
1030,True,1030,84,null
1031,True,1031,84,null
1032,True,1032,84,null
1033,False,1033,84,null
1034,True,1034,84,null
1035,True,1035,84,null
1036,False,1036,84,null
1037,True,1037,85,null
1038,True,1038,85,null
1039,False,1039,85,null
1040,True,1040,85,null
1041,True,1041,85,null
1042,True,1042,85,null
1043,True,1043,85,null
1044,True,1044,85,null
1045,False,1045,85,null
1046,True,1046,85,null
1047,True,1047,85,null
1048,False,1048,86,null
1049,True,1049,86,null
1050,True,1050,86,null
1051,True,1051,86,null
1052,False,1052,86,null
1053,False,1053,86,null
1054,False,1054,86,null
1055,False,1055,86,null
1056,False,1056,86,null
1057,True,1057,86,null
1058,True,1058,86,null
1059,False,1059,86,null
1060,True,1060,86,null
1061,True,1061,86,null
1062,True,1062,86,null
1063,True,1063,87,null
1064,False,1064,87,null
1065,True,1065,87,null
1066,True,1066,87,null
1067,True,1067,87,null
1068,True,1068,87,null
1069,True,1069,87,null
1070,True,1070,87,null
1071,True,1071,87,null
1072,True,1072,87,null
1073,True,1073,87,null
1074,True,1074,87,null
1075,True,1075,87,null
1076,False,1076,88,null
1077,True,1077,88,null
1078,False,1078,88,null
1079,False,1079,88,null
1080,True,1080,88,null
1081,True,1081,88,null
1082,True,1082,88,null
1083,True,1083,88,null
1084,True,1084,88,null
1085,True,1085,88,null
1086,True,1086,88,null
1087,False,1087,89,null
1088,False,1088,89,null
1089,True,1089,89,null
1090,False,1090,89,null
1091,True,1091,89,null
1092,True,1092,89,null
1093,False,1093,89,null
1094,True,1094,89,null
1095,True,1095,89,null
1096,False,1096,89,null
1097,True,1097,89,null
1098,True,1098,89,null
1099,True,1099,89,null
1100,False,1100,90,null
1101,True,1101,90,null
1102,True,1102,90,null
1103,False,1103,90,null
1104,False,1104,90,null
1105,True,1105,90,null
1106,False,1106,90,null
1107,True,1107,90,null
1108,True,1108,90,null
1109,True,1109,90,null
1110,True,1110,91,null
1111,True,1111,91,null
1112,True,1112,91,null
1113,False,1113,91,null
1114,True,1114,91,null
1115,True,1115,91,null
1116,True,1116,91,null
1117,True,1117,91,null
1118,False,1118,91,null
1119,False,1119,91,null
1120,True,1120,92,null
1121,False,1121,92,null
1122,True,1122,92,null
1123,False,1123,92,null
1124,False,1124,92,null
1125,True,1125,92,null
1126,True,1126,92,null
1127,True,1127,92,null
1128,True,1128,92,null
1129,False,1129,92,null
1130,True,1130,92,null
1131,True,1131,92,null
1132,True,1132,92,null
1133,True,1133,93,null
1134,False,1134,93,null
1135,True,1135,93,null
1136,True,1136,93,null
1137,True,1137,93,null
1138,True,1138,93,null
1139,False,1139,93,null
1140,True,1140,93,null
1141,True,1141,93,null
1142,True,1142,93,null
1143,True,1143,93,null
1144,True,1144,93,null
1145,True,1145,93,null
1146,True,1146,93,null
1147,True,1147,94,null
1148,True,1148,94,null
1149,False,1149,94,null
1150,True,1150,94,null
1151,False,1151,94,null
1152,False,1152,94,null
1153,True,1153,94,null
1154,False,1154,94,null
1155,True,1155,94,null
1156,True,1156,94,null
1157,True,1157,94,null
1158,True,1158,94,null
1159,False,1159,94,null
1160,True,1160,95,null
1161,True,1161,95,null
1162,True,1162,95,null
1163,False,1163,95,null
1164,True,1164,95,null
1165,False,1165,95,null
1166,True,1166,95,null
1167,True,1167,95,null
1168,True,1168,95,null
1169,False,1169,95,null
1170,True,1170,95,null
1171,True,1171,95,null
1172,True,1172,95,null
1173,True,1173,95,null
1174,True,1174,95,null
1175,True,1175,96,null
1176,False,1176,96,null
1177,True,1177,96,null
1178,True,1178,96,null
1179,True,1179,96,null
1180,False,1180,96,null
1181,False,1181,96,null
1182,False,1182,96,null
1183,False,1183,96,null
1184,True,1184,96,null
1185,True,1185,96,null
1186,False,1186,96,null
1187,True,1187,97,null
1188,True,1188,97,null
1189,False,1189,97,null
1190,True,1190,97,null
1191,False,1191,97,null
1192,True,1192,97,null
1193,True,1193,97,null
1194,True,1194,97,null
1195,False,1195,97,null
1196,True,1196,97,null
1197,False,1197,97,null
1198,False,1198,97,null
1199,True,1199,98,null
1200,True,1200,98,null
1201,True,1201,98,null
1202,True,1202,98,null
1203,True,1203,98,null
1204,False,1204,98,null
1205,True,1205,98,null
1206,True,1206,98,null
1207,True,1207,98,null
1208,False,1208,98,null
1209,False,1209,99,null
1210,True,1210,99,null
1211,True,1211,99,null
1212,True,1212,99,null
1213,True,1213,99,null
1214,False,1214,99,null
1215,True,1215,99,null
1216,True,1216,99,null
1217,True,1217,99,null
1218,True,1218,99,null
1219,False,1219,99,null
1220,True,1220,99,null
1221,True,1221,99,null
1222,True,1222,99,null
1223,True,1223,99,null
1224,False,1224,100,null
1225,False,1225,100,null
1226,True,1226,100,null
1227,True,1227,100,null
1228,True,1228,100,null
1229,True,1229,100,null
1230,True,1230,100,null
1231,True,1231,100,null
1232,True,1232,100,null
1233,False,1233,100,null
1234,False,1234,101,null
1235,False,1235,101,null
1236,True,1236,101,null
1237,True,1237,101,null
1238,True,1238,101,null
1239,True,1239,101,null
1240,True,1240,101,null
1241,True,1241,101,null
1242,True,1242,101,null
1243,True,1243,101,null
1244,True,1244,102,null
1245,False,1245,102,null
1246,True,1246,102,null
1247,False,1247,102,null
1248,False,1248,102,null
1249,True,1249,102,null
1250,True,1250,102,null
1251,False,1251,102,null
1252,True,1252,102,null
1253,True,1253,102,null
1254,True,1254,102,null
1255,False,1255,102,null
1256,False,1256,103,null
1257,True,1257,103,null
1258,False,1258,103,null
1259,True,1259,103,null
1260,True,1260,103,null
1261,False,1261,103,null
1262,True,1262,103,null
1263,True,1263,103,null
1264,False,1264,103,null
1265,True,1265,103,null
1266,True,1266,103,null
1267,True,1267,103,null
1268,True,1268,103,null
1269,True,1269,103,null
1270,False,1270,103,null
1271,True,1271,104,null
1272,True,1272,104,null
1273,True,1273,104,null
1274,False,1274,104,null
1275,True,1275,104,null
1276,False,1276,104,null
1277,True,1277,104,null
1278,False,1278,104,null
1279,True,1279,104,null
1280,True,1280,104,null
1281,True,1281,104,null
1282,False,1282,104,null
1283,True,1283,105,null
1284,True,1284,105,null
1285,False,1285,105,null
1286,True,1286,105,null
1287,False,1287,105,null
1288,True,1288,105,null
1289,False,1289,105,null
1290,True,1290,105,null
1291,True,1291,105,null
1292,True,1292,105,null
1293,True,1293,105,null
1294,True,1294,106,null
1295,False,1295,106,null
1296,True,1296,106,null
1297,True,1297,106,null
1298,True,1298,106,null
1299,False,1299,106,null
1300,True,1300,106,null
1301,True,1301,106,null
1302,True,1302,106,null
1303,True,1303,106,null
1304,True,1304,106,null
1305,True,1305,106,null
1306,True,1306,106,null
1307,False,1307,106,null
1308,True,1308,107,null
1309,True,1309,107,null
1310,True,1310,107,null
1311,False,1311,107,null
1312,False,1312,107,null
1313,True,1313,107,null
1314,False,1314,107,null
1315,True,1315,107,null
1316,False,1316,107,null
1317,False,1317,107,null
1318,False,1318,107,null
1319,True,1319,107,null
1320,True,1320,108,null
1321,True,1321,108,null
1322,True,1322,108,null
1323,False,1323,108,null
1324,True,1324,108,null
1325,False,1325,108,null
1326,True,1326,108,null
1327,True,1327,108,null
1328,False,1328,108,null
1329,True,1329,108,null
1330,True,1330,108,null
