id,user_id,average_rating,learning_path_id
208,28,71.0,13
209,29,79.75,2
210,29,69.0,17
211,29,71.0,20
212,29,71.0,6
213,29,79.0,13
214,29,95.0,4
215,29,86.0,18
216,30,80.6,2
217,30,74.0,17
218,30,81.0,13
219,30,77.0,9
220,30,84.0,1
221,30,80.0,7
222,30,85.5,6
223,30,81.0,12
224,31,81.0,2
225,31,77.0,17
226,31,66.0,19
227,31,80.0,12
228,31,81.0,9
229,31,63.0,5
230,31,92.0,13
231,31,83.0,8
232,31,74.0,15
233,32,78.0,17
234,32,80.8,2
235,32,80.5,6
236,32,84.0,10
237,32,88.0,20
238,32,86.0,7
239,32,91.0,5
240,32,74.0,12
241,33,81.5,2
242,33,86.0,17
243,33,72.0,15
244,33,84.0,11
245,33,78.0,18
246,33,84.0,4
247,33,75.0,9
248,33,72.0,6
249,34,81.75,2
250,34,93.0,17
251,34,68.0,6
252,34,92.0,5
253,34,95.0,16
254,34,82.0,7
255,34,80.0,1
256,34,91.0,11
257,34,86.0,20
258,34,80.0,13
259,34,78.0,18
260,34,76.0,3
261,35,76.5,2
262,35,70.0,17
263,35,71.5,8
264,35,81.0,5
265,35,79.0,6
266,35,82.0,1
267,36,84.5,2
268,36,78.0,17
269,36,81.0,5
270,36,70.0,20
271,36,81.0,11
272,36,76.0,10
273,36,90.0,7
274,36,83.0,12
275,36,77.0,1
276,37,83.25,2
277,37,74.0,17
278,37,74.5,15
279,37,92.0,1
280,37,89.0,12
281,37,97.0,9
282,37,80.0,11
283,38,82.5,2
284,38,78.33,17
285,38,81.0,11
286,38,83.5,4
287,38,75.0,10
288,38,71.0,20
289,38,88.0,9
290,38,76.0,15
291,39,73.83,2
292,39,63.0,17
293,39,94.0,1
294,39,74.0,4
295,39,90.0,12
296,39,91.0,15
297,40,78.5,2
298,40,86.0,17
299,40,74.0,13
300,40,97.0,4
301,40,72.0,20
302,40,88.0,1
303,40,82.0,9
304,41,88.67,2
305,41,78.0,17
306,41,76.5,10
307,41,85.0,6
308,41,70.0,1
309,41,86.0,16
310,41,66.0,7
311,41,76.0,3
312,41,78.0,4
313,41,89.0,20
314,41,71.0,9
315,42,78.75,2
316,42,77.33,17
317,42,88.0,7
318,42,80.0,20
319,42,76.0,3
320,42,63.0,1
321,42,95.0,4
322,42,84.0,5
323,42,80.0,18
324,42,67.0,16
325,43,77.5,2
326,43,82.0,17
327,43,77.0,11
328,43,78.0,4
329,43,68.0,14
330,43,82.0,8
331,43,79.0,19
332,43,86.0,1
333,43,65.0,20
334,43,65.0,3
335,44,77.8,2
336,44,88.5,17
337,44,83.0,5
338,44,82.0,19
339,44,88.0,18
340,44,82.0,9
341,44,85.0,15
342,44,81.0,1
343,45,80.5,2
344,45,76.0,17
345,45,80.0,20
346,45,90.0,6
347,45,91.0,10
348,45,92.0,4
349,45,96.0,5
350,46,88.0,2
351,46,81.0,17
352,46,86.0,16
353,46,72.0,7
354,46,79.5,12
355,46,88.0,19
356,46,79.0,10
357,46,77.5,5
358,47,82.5,2
359,47,72.5,17
360,47,94.0,4
361,47,75.0,12
362,47,89.5,5
363,47,89.0,19
364,47,82.0,7
365,47,85.0,20
366,47,92.0,16
367,48,78.0,2
368,48,65.0,17
369,48,89.0,12
370,48,75.5,20
371,48,74.0,1
372,48,82.5,18
373,48,81.0,19
374,49,79.0,2
375,49,81.0,17
376,49,77.0,6
377,49,83.0,9
378,49,72.0,11
379,49,89.0,14
380,49,75.0,15
381,50,80.5,2
382,50,86.0,17
383,50,67.0,6
384,50,76.0,7
385,50,83.0,10
386,50,74.0,20
387,50,80.0,14
388,51,81.25,2
389,51,76.0,17
390,51,84.0,10
391,51,81.0,3
392,51,64.0,5
393,51,78.0,1
394,51,84.0,20
395,52,68.0,17
396,52,88.5,2
397,52,71.0,3
398,52,66.0,18
399,52,76.0,19
400,52,78.0,5
401,52,80.0,13
402,53,74.0,17
403,53,76.75,2
404,53,84.0,16
405,53,78.0,5
406,53,88.0,15
407,53,82.0,20
408,53,87.0,10
409,54,79.5,2
410,54,86.0,17
411,54,71.0,5
412,54,77.0,3
413,54,70.0,18
414,54,82.0,1
415,54,85.0,10
416,54,72.0,16
417,54,81.0,11
418,55,76.8,2
419,55,91.5,17
420,55,86.0,9
421,55,89.0,4
422,55,69.0,14
423,55,93.0,1
424,55,73.0,10
425,55,74.0,20
426,55,74.0,18
427,56,99.0,17
428,56,83.75,2
429,56,68.0,5
430,56,74.0,13
431,56,81.5,15
432,56,86.0,14
433,57,83.5,17
434,57,78.5,2
435,57,63.0,5
436,57,86.0,18
437,57,81.0,1
438,57,88.0,13
439,57,86.0,6
440,58,81.0,2
441,58,77.0,17
442,58,88.0,18
443,58,73.0,8
444,58,78.0,1
445,58,75.5,12
446,58,72.0,7
447,58,76.0,19
448,58,73.0,14
449,58,75.5,4
450,58,82.0,13
451,59,83.2,2
452,59,87.0,17
453,59,78.33,3
454,59,73.0,16
455,59,69.0,11
456,60,75.2,2
457,60,88.0,17
458,60,75.0,14
459,60,74.5,12
460,60,89.0,9
461,60,81.0,4
462,60,87.0,16
463,61,72.75,2
464,61,76.0,17
465,61,84.0,16
466,61,75.0,5
467,61,83.0,20
468,61,73.0,13
469,61,82.0,7
470,61,83.0,8
471,61,83.0,1
472,61,79.0,11
473,62,82.0,17
474,62,80.75,2
475,62,84.0,5
476,62,81.0,3
477,62,66.0,16
478,62,81.0,18
479,62,93.0,7
480,62,92.0,12
481,62,87.0,14
482,63,71.25,2
483,63,65.0,17
484,63,79.0,13
485,63,83.0,14
486,63,82.0,11
487,63,94.0,5
488,63,88.0,1
489,63,68.0,9
490,63,80.0,8
491,63,82.0,3
492,63,74.0,6
493,64,78.75,2
494,64,80.0,17
495,64,78.0,13
496,64,85.0,6
497,64,91.0,16
498,64,87.0,3
499,64,74.0,19
500,65,80.0,17
501,65,79.75,2
502,65,78.0,9
503,65,89.0,4
504,65,90.0,18
505,65,76.0,6
506,65,88.0,12
507,65,91.0,19
508,65,79.0,10
509,65,73.0,8
510,65,64.0,13
511,66,80.0,2
512,66,83.0,17
513,66,71.0,8
514,66,90.0,7
515,66,74.0,1
516,66,89.0,18
517,66,91.0,14
518,66,80.0,13
519,67,83.75,2
520,67,77.0,17
521,67,72.0,11
522,67,76.0,20
523,67,77.0,8
524,67,93.0,5
525,68,79.25,2
526,68,74.5,17
527,68,94.0,5
528,68,72.5,14
529,68,71.0,18
530,68,81.0,13
531,68,73.5,11
532,68,83.0,12
533,69,81.8,2
534,69,78.5,17
535,69,78.5,9
536,69,74.5,4
537,69,76.5,14
538,69,86.0,16
539,69,82.0,13
540,70,81.5,2
541,70,88.0,17
542,70,79.0,6
543,70,88.0,14
544,70,77.5,11
545,70,78.5,8
546,70,70.0,18
547,70,86.0,4
548,71,71.0,17
549,71,76.0,2
550,71,71.0,1
551,71,77.33,3
552,71,74.0,7
553,71,93.0,5
554,71,81.0,20
555,71,80.0,15
556,72,75.75,2
557,72,84.0,17
558,72,84.0,5
559,72,86.0,19
560,72,79.0,8
561,72,72.0,20
562,72,76.0,6
563,72,75.0,3
564,73,77.75,2
565,73,84.5,17
566,73,90.0,6
567,73,85.0,7
568,73,79.5,12
569,73,74.0,16
570,73,70.0,15
571,73,72.0,11
572,73,76.0,4
573,73,80.0,19
574,74,74.75,2
575,74,79.0,17
576,74,80.0,13
577,74,79.0,18
578,74,84.0,7
579,74,85.0,20
580,74,85.5,8
581,74,72.0,10
582,74,79.0,19
583,74,91.0,3
584,75,85.25,2
585,75,85.0,17
586,75,82.0,18
587,75,69.0,5
588,75,79.0,4
589,75,69.0,13
590,75,83.0,7
591,75,68.0,11
592,75,94.0,16
593,76,84.25,2
594,76,81.0,17
595,76,74.33,20
596,76,85.0,9
597,76,80.0,14
598,76,85.0,19
599,77,78.5,2
600,77,78.5,17
601,77,81.67,8
602,77,72.0,19
603,77,70.5,1
604,77,80.5,7
605,77,77.0,12
606,78,80.0,2
607,78,78.0,17
608,78,79.0,20
609,78,78.0,1
610,78,87.0,12
611,78,71.0,18
612,78,82.0,16
613,78,80.0,10
614,78,71.0,13
615,78,68.0,9
616,79,86.5,2
617,79,66.0,17
618,79,67.0,8
619,79,78.0,18
620,79,89.0,10
621,79,82.0,3
622,79,78.0,1
623,79,81.0,15
624,79,88.0,7
625,79,73.5,13
626,80,85.25,2
627,80,72.0,17
628,80,73.5,7
629,80,78.0,15
630,80,82.0,1
631,80,86.0,20
632,80,74.0,3
633,81,84.5,2
634,81,80.5,17
635,81,92.0,6
636,81,65.0,3
637,81,82.0,13
638,81,86.0,18
639,81,70.0,16
640,81,74.0,7
641,82,75.75,2
642,82,75.0,17
643,82,74.5,16
644,82,82.0,4
645,82,79.0,3
646,82,88.0,11
647,82,81.0,13
648,83,85.0,2
649,83,80.0,17
650,83,89.0,14
651,83,82.0,13
652,83,84.0,8
653,83,73.0,19
654,83,76.0,12
655,84,74.25,2
656,84,77.0,17
657,84,80.0,18
658,84,75.0,20
659,84,88.0,3
660,84,84.0,6
661,84,77.0,12
662,84,90.5,16
663,85,81.25,2
664,85,78.0,17
665,85,78.0,5
666,85,83.0,15
667,85,74.0,13
668,85,82.0,3
669,85,65.0,9
670,85,79.0,12
671,85,78.0,7
672,86,81.0,2
673,86,73.0,17
674,86,76.0,20
675,86,73.0,1
676,86,77.0,9
677,86,85.0,11
678,86,78.0,7
679,87,80.67,2
680,87,79.0,17
681,87,78.0,18
682,87,69.0,1
683,87,90.0,4
684,87,81.0,11
685,87,87.0,10
686,87,63.0,19
687,88,82.2,2
688,88,83.0,17
689,88,72.5,5
690,88,81.0,15
691,88,79.0,19
692,88,83.0,11
693,88,76.0,7
694,88,90.0,16
695,89,83.25,2
696,89,85.0,17
697,89,85.0,1
698,89,92.0,20
699,89,89.0,10
700,89,69.0,11
701,89,89.0,16
702,90,84.0,17
703,90,77.5,2
704,90,74.0,10
705,90,88.5,16
706,90,89.0,1
707,90,83.0,8
708,90,83.0,15
709,90,74.0,20
710,90,74.0,4
711,91,81.2,2
712,91,86.5,17
713,91,72.0,8
714,91,92.0,9
715,91,70.0,12
716,91,83.0,19
717,91,68.0,20
718,91,94.0,14
719,91,70.0,7
720,92,93.0,17
721,92,85.25,2
722,92,79.5,12
723,92,83.0,7
724,92,73.0,6
725,92,73.0,9
726,93,78.4,2
727,93,84.0,17
728,93,86.0,7
729,93,86.0,12
730,93,86.0,13
731,93,87.0,6
732,94,85.0,2
733,94,77.0,17
734,94,86.0,19
735,94,82.5,13
736,95,81.25,2
737,95,70.0,17
738,95,83.0,4
739,95,91.0,12
740,95,76.0,8
741,95,84.0,10
742,95,76.0,13
743,95,88.0,15
744,95,82.0,6
745,95,73.0,18
746,95,79.0,5
747,96,83.0,17
748,96,86.8,2
749,96,93.0,20
750,96,86.0,13
751,96,64.0,4
752,96,78.0,10
753,96,86.0,14
754,96,93.0,9
755,96,66.0,5
756,97,74.6,2
757,97,92.0,17
758,97,78.0,10
759,97,69.0,20
760,97,71.0,12
761,97,76.0,1
762,97,96.0,5
763,98,76.0,2
764,98,82.0,17
765,98,78.0,5
766,98,87.0,1
767,98,80.0,20
768,98,68.0,4
769,98,65.0,11
770,99,77.0,2
771,99,70.0,17
772,99,72.0,10
773,99,66.0,9
774,99,80.0,20
775,99,92.0,16
776,99,81.0,6
777,99,83.0,15
778,99,80.0,7
779,100,72.67,2
780,100,83.0,17
781,100,80.0,1
782,100,79.0,7
783,100,80.0,6
784,100,84.5,5
785,101,79.25,2
786,101,77.0,17
787,101,74.0,15
788,101,71.0,6
789,101,73.0,20
790,101,78.0,9
791,101,85.0,18
792,101,72.0,12
793,102,77.0,2
794,102,86.0,17
795,102,69.0,13
796,102,81.0,6
797,102,65.0,5
798,102,77.0,18
799,102,77.0,19
800,102,66.0,3
801,102,77.0,15
802,103,69.0,17
803,103,76.75,2
804,103,72.5,14
805,103,79.0,20
806,103,79.0,12
807,103,68.0,19
808,103,75.0,8
809,103,73.0,3
810,104,87.75,2
811,104,67.0,17
812,104,79.0,12
813,104,76.0,3
814,104,71.0,14
815,104,65.0,7
816,104,89.0,20
817,104,74.0,16
818,105,88.0,17
819,105,75.75,2
820,105,79.0,7
821,105,86.0,16
822,105,83.0,11
823,105,78.0,8
824,106,81.5,2
825,106,87.0,17
826,106,74.0,9
827,106,88.0,14
828,106,95.0,16
829,106,84.0,20
830,106,85.0,1
831,107,87.0,2
832,107,82.0,17
833,107,64.0,7
834,107,83.5,12
835,107,83.0,4
836,107,80.0,5
837,107,89.0,15
838,107,85.0,8
839,107,76.0,1
840,108,76.2,2
841,108,74.0,17
842,108,88.0,12
843,108,91.0,18
844,108,82.5,19
845,108,77.0,7
846,108,87.0,10
847,108,76.0,4
848,108,88.0,13
849,108,86.0,6
850,109,89.0,17
851,109,79.0,2
852,109,78.5,16
853,109,97.0,6
854,109,87.0,15
855,110,77.0,17
856,110,73.0,2
857,110,80.33,4
858,110,83.0,19
859,110,77.0,10
860,110,73.0,5
861,110,81.0,12
862,110,80.0,3
863,110,73.0,14
864,111,80.25,2
865,111,76.0,17
866,111,77.0,4
867,111,85.0,13
868,111,78.0,1
869,111,74.0,11
870,111,84.0,6
871,112,81.25,2
872,112,70.0,17
873,112,81.0,15
874,112,64.0,14
875,112,64.0,12
876,112,76.0,7
877,112,72.0,8
878,113,76.6,2
879,113,90.0,17
880,113,82.5,4
881,113,82.5,6
882,113,88.0,13
883,113,77.0,14
884,113,68.0,7
885,114,78.75,2
886,114,73.0,17
887,114,84.0,3
888,114,76.0,4
889,114,72.0,13
890,114,83.0,20
891,114,82.0,6
892,114,86.0,10
893,114,93.0,8
894,115,82.0,2
895,115,77.0,17
896,115,80.0,6
897,115,90.0,16
898,115,83.0,1
899,115,69.0,14
900,115,73.0,4
901,115,91.0,12
902,116,75.75,2
903,116,74.5,17
904,116,82.0,4
905,116,75.0,13
906,116,72.0,20
907,116,87.0,19
908,116,87.0,12
909,117,78.5,2
910,117,76.0,17
911,117,83.0,4
912,117,88.0,19
913,117,78.0,7
914,117,66.0,5
915,117,70.0,6
916,118,75.0,2
917,118,81.0,17
918,118,72.0,20
919,118,76.0,10
920,118,78.67,9
921,118,74.0,7
922,118,83.0,11
923,118,90.0,4
924,119,82.0,17
925,119,82.75,2
926,119,74.0,8
927,119,79.0,6
928,119,81.5,11
929,119,75.0,10
930,119,65.0,14
931,120,77.5,2
932,120,89.0,17
933,120,73.5,1
934,120,80.5,8
935,120,69.0,7
936,120,94.0,10
937,121,76.67,2
938,121,86.0,17
939,121,72.0,4
940,121,77.5,14
941,121,75.5,9
942,121,78.0,18
943,122,79.75,2
944,122,73.0,17
945,122,86.0,18
946,122,74.0,13
947,122,78.0,10
948,122,72.0,6
949,122,88.0,7
950,122,80.0,11
951,122,79.0,20
952,123,76.75,2
953,123,89.0,17
954,123,86.0,9
955,123,73.0,20
956,123,65.0,7
957,123,83.5,4
958,123,76.0,5
959,123,81.0,11
960,123,84.0,6
961,123,91.0,13
962,124,77.75,2
963,124,71.5,9
964,124,71.5,10
965,124,81.0,12
966,124,84.0,17
967,124,65.0,11
968,125,78.5,2
969,125,76.0,17
970,125,74.0,3
971,125,82.0,13
972,125,79.0,14
973,125,80.0,18
974,125,90.0,11
975,125,91.0,8
976,125,80.0,1
977,125,89.0,10
978,126,77.0,2
979,126,75.0,17
980,126,74.5,18
981,126,86.0,14
982,126,73.0,6
983,126,88.0,4
984,126,87.0,1
985,127,88.2,2
986,127,76.0,17
987,127,91.0,3
988,127,76.0,13
989,127,70.0,12
990,127,72.5,5
991,128,82.25,2
992,128,94.0,17
993,128,89.0,20
994,128,70.0,9
995,128,79.0,7
996,128,82.0,12
997,128,88.0,4
998,128,82.0,11
999,129,77.6,2
1000,129,71.0,17
1001,129,84.0,8
1002,129,69.0,16
1003,129,81.5,19
1004,129,80.5,12
1005,129,77.0,1
1006,129,91.0,9
1007,130,78.0,2
1008,130,90.0,15
1009,130,76.0,16
1010,130,82.0,12
1011,130,83.0,11
1012,130,79.0,14
1013,130,78.0,17
1014,130,87.0,3
1015,131,79.8,2
1016,131,91.0,17
1017,131,67.0,8
1018,131,88.0,4
1019,131,78.0,16
1020,131,68.0,15
1021,132,85.0,2
1022,132,90.0,17
1023,132,65.0,11
1024,132,82.0,18
1025,132,66.5,9
1026,132,76.0,5
1027,132,74.0,20
1028,132,78.0,7
1029,132,87.0,13
1030,133,78.5,17
1031,133,80.25,2
1032,133,83.5,8
1033,133,75.0,9
1034,133,81.0,1
1035,133,74.5,20
1036,133,88.5,14
1037,133,88.0,6
1038,134,77.0,2
1039,134,85.0,17
1040,134,76.0,20
1041,134,83.0,19
1042,134,77.0,10
1043,134,76.0,5
1044,134,79.0,14
1045,134,73.5,7
1046,134,67.0,6
1047,134,86.0,3
1048,135,90.0,17
1049,135,78.25,2
1050,135,92.0,18
1051,135,86.0,20
1052,135,78.0,1
1053,135,82.0,7
1054,135,88.0,19
1055,135,69.0,6
1056,135,85.0,8
1057,135,82.0,15
1058,136,85.2,2
1059,136,80.0,17
1060,136,78.0,15
1061,136,76.0,1
1062,136,79.0,19
1063,136,87.0,5
1064,136,76.0,11
1065,136,87.0,13
1066,136,74.0,10
1067,136,76.0,8
1068,137,78.5,17
1069,137,77.0,2
1070,137,77.0,19
1071,137,77.0,1
1072,137,95.0,16
1073,137,74.0,18
1074,137,79.0,10
1075,138,73.5,2
1076,138,85.0,17
1077,138,80.0,19
1078,138,65.0,15
1079,138,83.0,16
1080,138,83.0,5
1081,138,76.33,9
1082,138,76.0,13
1083,138,87.0,3
1084,139,82.5,2
1085,139,64.0,17
1086,139,81.0,7
1087,139,70.5,3
1088,139,70.0,6
1089,139,81.0,11
1090,139,92.0,1
1091,139,77.0,20
1092,139,92.0,19
1093,140,82.25,2
1094,140,84.5,17
1095,140,78.0,5
1096,140,83.0,8
1097,140,84.0,10
1098,140,78.0,6
1099,140,76.0,12
1100,140,81.0,7
1101,141,79.0,2
1102,141,78.0,12
1103,141,91.5,15
1104,141,70.0,10
1105,141,82.0,6
1106,141,95.0,13
1107,142,81.25,2
1108,142,86.0,17
1109,142,78.0,18
1110,142,81.0,20
1111,142,84.0,14
1112,142,74.0,8
1113,142,76.0,9
1114,142,71.0,6
1115,142,77.0,3
1116,142,93.0,13
1117,143,83.0,17
1118,143,83.75,2
1119,143,79.5,6
1120,143,72.0,3
1121,143,80.5,19
1122,143,87.5,11
1123,143,74.0,7
1124,144,73.0,17
1125,144,83.5,2
1126,144,87.0,5
1127,144,69.0,3
1128,144,79.0,10
1129,144,84.0,9
1130,144,68.0,20
1131,145,85.25,2
1132,145,84.0,9
1133,145,87.0,10
1134,145,81.5,11
1135,145,80.0,7
1136,145,71.0,18
1137,146,81.25,2
1138,146,73.0,17
1139,146,89.0,9
1140,146,70.0,10
1141,146,72.0,1
1142,146,79.0,12
1143,146,84.0,4
1144,146,69.0,13
1145,146,93.0,6
1146,147,76.75,2
1147,147,78.0,17
1148,147,77.0,8
1149,147,76.0,18
1150,147,80.0,19
1151,147,85.0,5
1152,147,83.0,14
1153,147,67.0,4
1154,148,81.25,2
1155,148,85.0,17
1156,148,90.0,12
1157,148,73.5,7
1158,148,72.0,8
1159,148,91.0,5
1160,148,75.0,10
1161,148,79.0,3
1162,148,85.0,9
1163,148,86.0,20
1164,149,77.25,2
1165,149,75.0,17
1166,149,78.67,11
1167,149,80.0,4
1168,150,78.0,17
1169,150,83.75,2
1170,150,76.5,18
1171,150,64.0,6
1172,150,80.0,8
1173,151,78.0,2
1174,151,79.5,17
1175,151,82.5,7
1176,151,69.0,9
1177,151,74.0,10
1178,151,79.5,14
1179,151,79.0,12
1180,151,83.0,8
1181,152,75.0,2
1182,152,91.0,17
1183,152,81.33,9
1184,152,82.0,8
1185,152,73.5,1
1186,152,79.0,20
1187,152,79.0,11
1188,153,84.0,2
1189,153,80.67,17
1190,153,89.0,4
1191,153,70.0,18
1192,153,80.0,6
1193,153,82.0,7
1194,153,64.0,19
1195,153,73.0,10
1196,154,81.5,2
1197,154,84.0,17
1198,154,93.0,15
1199,154,87.0,18
1200,154,73.0,1
1201,154,71.0,3
1202,154,76.0,19
1203,155,87.5,2
1204,155,70.0,17
1205,155,79.0,11
1206,155,91.5,14
1207,155,85.0,18
1208,155,86.0,20
1209,155,92.0,3
1210,155,82.0,13
1211,156,83.8,2
1212,156,71.0,17
1213,156,71.0,12
1214,156,69.0,8
1215,156,81.0,5
1216,156,80.5,20
1217,156,96.0,7
1218,156,78.0,6
1219,157,80.5,2
1220,157,83.5,17
1221,157,80.0,16
1222,157,76.5,7
1223,157,84.0,18
1224,157,77.0,9
1225,157,78.0,1
1226,157,87.0,3
1227,157,92.0,6
1228,158,82.2,2
1229,158,73.5,17
1230,158,79.0,3
1231,158,83.0,5
1232,158,78.5,16
1233,158,93.0,14
1234,158,67.0,1
1235,159,80.6,2
1236,159,86.0,17
1237,159,71.0,19
1238,159,83.0,7
1239,159,76.0,14
1240,159,92.0,1
1241,159,77.0,12
1242,160,84.4,2
1243,160,87.0,17
1244,160,91.0,20
1245,160,78.0,6
1246,160,77.0,16
1247,160,88.0,7
1248,160,90.0,1
1249,161,74.67,2
1250,161,88.0,17
1251,161,78.0,5
1252,161,90.0,19
1253,161,93.0,16
1254,161,95.0,4
1255,161,80.0,1
1256,161,87.0,9
1257,161,80.0,18
1258,162,82.0,2
1259,162,78.0,17
1260,162,85.5,11
1261,162,88.0,14
1262,162,81.0,13
1263,162,74.0,15
1264,162,87.0,7
1265,162,87.0,6
1266,163,80.8,2
1267,163,79.0,17
1268,163,81.0,6
1269,163,75.0,12
1270,163,71.0,4
1271,163,67.0,7
1272,163,82.0,9
1273,164,79.0,2
1274,164,75.0,17
1275,164,72.0,15
1276,164,90.5,10
1277,164,77.0,4
1278,164,82.0,1
1279,164,84.0,13
1280,164,83.0,16
1281,164,89.0,3
1282,164,82.0,9
1283,165,79.0,17
1284,165,81.25,2
1285,165,72.0,10
1286,165,82.0,18
1287,165,87.0,16
1288,165,85.0,3
1289,165,84.0,15
1290,166,81.75,2
1291,166,79.0,17
1292,166,75.0,9
1293,166,74.0,11
1294,166,86.0,13
1295,166,76.0,14
1296,166,69.0,19
1297,166,76.0,8
1298,166,66.0,20
1299,167,83.0,17
1300,167,80.5,2
1301,167,84.0,8
1302,167,81.0,19
1303,167,74.0,18
1304,167,72.0,6
1305,167,75.0,11
1306,167,82.0,12
1307,168,76.8,2
1308,168,78.5,17
1309,168,82.0,4
1310,168,84.0,19
1311,168,80.0,14
1312,168,89.0,5
1313,168,73.0,9
1314,168,93.0,18
1315,168,86.0,8
1316,169,84.0,2
1317,169,81.0,17
1318,169,82.0,9
1319,169,79.5,4
1320,169,69.0,14
1321,169,81.0,10
1322,169,82.0,1
1323,169,71.0,7
1324,169,80.0,19
1325,170,94.0,17
1326,170,77.33,2
1327,170,88.0,16
1328,170,77.0,19
1329,170,72.5,13
1330,170,72.0,6
1331,170,80.0,11
1332,170,73.0,20
1333,171,77.0,17
1334,171,81.75,2
1335,171,90.0,7
1336,171,77.5,1
1337,171,75.0,16
1338,171,80.0,11
1339,171,78.0,4
1340,171,72.0,3
1341,171,85.0,9
1342,171,64.0,6
1343,172,77.0,2
1344,172,86.0,17
1345,172,81.0,20
1346,172,80.0,13
1347,172,71.0,5
1348,172,82.0,9
1349,172,81.0,12
1350,172,94.0,8
1351,173,75.5,2
1352,173,79.0,17
1353,173,76.0,15
1354,173,78.0,10
1355,173,86.0,5
1356,173,82.0,8
1357,173,75.0,7
1358,173,86.0,16
1359,173,79.0,12
1360,174,81.25,2
