id,is_certified,user_id,assignment_id
172,False,15,172
173,True,15,173
174,True,15,174
175,False,15,175
176,True,15,176
177,True,15,177
178,True,15,178
179,False,15,179
180,True,16,180
181,True,16,181
182,True,16,182
183,True,16,183
184,True,16,184
185,False,16,185
186,True,16,186
187,True,16,187
188,True,16,188
189,True,16,189
190,False,16,190
191,False,16,191
192,True,16,192
193,False,16,193
194,True,16,194
195,False,17,195
196,True,17,196
197,False,17,197
198,True,17,198
199,True,17,199
200,False,17,200
201,False,17,201
202,False,17,202
203,True,17,203
204,False,17,204
205,True,17,205
206,False,17,206
207,True,18,207
208,False,18,208
209,False,18,209
210,True,18,210
211,True,18,211
212,True,18,212
213,True,18,213
214,True,18,214
215,True,18,215
216,True,18,216
217,True,18,217
218,False,18,218
219,True,18,219
220,True,18,220
221,False,19,221
222,True,19,222
223,False,19,223
224,True,19,224
225,True,19,225
226,True,19,226
227,True,19,227
228,False,19,228
229,True,19,229
230,True,19,230
231,False,19,231
232,True,19,232
233,False,19,233
234,True,20,234
235,False,20,235
236,True,20,236
237,True,20,237
238,False,20,238
239,True,20,239
240,True,20,240
241,True,20,241
242,False,20,242
243,True,20,243
244,True,20,244
245,True,20,245
246,True,20,246
247,True,20,247
248,False,20,248
249,True,21,249
250,True,21,250
251,True,21,251
252,True,21,252
253,False,21,253
254,True,21,254
255,False,21,255
256,True,21,256
257,True,21,257
258,False,21,258
259,True,21,259
260,True,21,260
261,False,21,261
262,False,21,262
263,True,21,263
264,True,22,264
265,True,22,265
266,True,22,266
267,True,22,267
268,True,22,268
269,True,22,269
270,False,22,270
271,True,22,271
272,True,22,272
273,True,22,273
274,True,22,274
275,True,23,275
276,False,23,276
277,True,23,277
278,True,23,278
279,True,23,279
280,True,23,280
281,True,23,281
282,False,23,282
283,True,23,283
284,False,23,284
285,False,24,285
286,True,24,286
287,True,24,287
288,True,24,288
289,False,24,289
290,True,24,290
291,True,24,291
292,False,24,292
293,True,24,293
294,False,24,294
295,True,24,295
296,True,24,296
297,False,25,297
298,True,25,298
299,True,25,299
300,True,25,300
301,True,25,301
302,True,25,302
303,True,25,303
304,False,25,304
305,True,25,305
306,True,25,306
307,True,25,307
308,True,26,308
309,False,26,309
310,True,26,310
311,True,26,311
312,True,26,312
313,True,26,313
314,True,26,314
315,True,26,315
316,True,26,316
317,True,26,317
318,True,26,318
319,False,26,319
320,True,26,320
321,True,26,321
322,True,26,322
323,True,27,323
324,True,27,324
325,True,27,325
326,False,27,326
327,False,27,327
328,True,27,328
329,True,27,329
330,True,27,330
331,False,27,331
332,False,27,332
333,True,27,333
334,False,28,334
335,False,28,335
336,True,28,336
337,True,28,337
338,False,28,338
339,True,28,339
340,False,28,340
341,True,28,341
342,True,28,342
343,True,28,343
344,False,28,344
345,True,29,345
346,False,29,346
347,False,29,347
348,True,29,348
349,True,29,349
350,True,29,350
351,False,29,351
352,True,29,352
353,True,29,353
354,False,29,354
355,False,30,355
356,False,30,356
357,False,30,357
358,True,30,358
359,False,30,359
360,True,30,360
361,True,30,361
362,True,30,362
363,False,30,363
364,True,30,364
365,True,30,365
366,True,30,366
367,False,31,367
368,True,31,368
369,False,31,369
370,False,31,370
371,False,31,371
372,False,31,372
373,True,31,373
374,False,31,374
375,True,31,375
376,False,31,376
377,True,31,377
378,True,31,378
379,True,31,379
380,True,32,380
381,True,32,381
382,True,32,382
383,True,32,383
384,False,32,384
385,True,32,385
386,True,32,386
387,True,32,387
388,False,32,388
389,False,32,389
390,False,32,390
391,True,32,391
392,True,32,392
393,True,33,393
394,False,33,394
395,True,33,395
396,False,33,396
397,False,33,397
398,False,33,398
399,True,33,399
400,True,33,400
401,True,33,401
402,True,33,402
403,True,33,403
404,False,33,404
405,False,34,405
406,True,34,406
407,True,34,407
408,True,34,408
409,True,34,409
410,True,34,410
411,True,34,411
412,False,34,412
413,True,34,413
414,False,34,414
415,False,35,415
416,True,35,416
417,True,35,417
418,True,35,418
419,True,35,419
420,False,35,420
421,True,35,421
422,True,35,422
423,False,35,423
424,True,35,424
425,True,35,425
426,True,35,426
427,True,35,427
428,False,36,428
429,True,36,429
430,False,36,430
431,True,36,431
432,False,36,432
433,True,36,433
434,False,36,434
435,True,36,435
436,True,36,436
437,True,36,437
438,True,36,438
439,False,36,439
440,True,36,440
441,True,36,441
442,False,36,442
443,True,37,443
444,True,37,444
445,True,37,445
446,True,37,446
447,False,37,447
448,True,37,448
449,False,37,449
450,False,37,450
451,True,37,451
452,True,37,452
453,True,38,453
454,True,38,454
455,False,38,455
456,False,38,456
457,True,38,457
458,False,38,458
459,True,38,459
460,True,38,460
461,True,38,461
462,False,38,462
463,False,38,463
464,False,38,464
465,True,38,465
466,True,39,466
467,True,39,467
468,False,39,468
469,False,39,469
470,True,39,470
471,False,39,471
472,True,39,472
473,True,39,473
474,True,39,474
475,True,39,475
476,True,39,476
477,True,39,477
478,True,39,478
479,True,40,479
480,True,40,480
481,True,40,481
482,False,40,482
483,True,40,483
484,True,40,484
485,True,40,485
486,True,40,486
487,True,40,487
488,True,40,488
489,True,41,489
490,True,41,490
491,True,41,491
492,True,41,492
493,False,41,493
494,False,41,494
495,True,41,495
496,True,41,496
497,True,41,497
498,True,41,498
499,False,41,499
500,True,41,500
501,True,42,501
502,True,42,502
503,True,42,503
504,True,42,504
505,True,42,505
506,True,42,506
507,True,42,507
508,False,42,508
509,True,42,509
510,True,42,510
511,True,42,511
512,True,42,512
513,True,42,513
514,True,42,514
515,True,43,515
516,True,43,516
517,False,43,517
518,True,43,518
519,True,43,519
520,True,43,520
521,False,43,521
522,False,43,522
523,False,43,523
524,True,43,524
525,True,43,525
526,False,43,526
527,True,43,527
528,False,43,528
529,True,43,529
530,True,44,530
531,False,44,531
532,True,44,532
533,True,44,533
534,True,44,534
535,True,44,535
536,True,44,536
537,True,44,537
538,True,44,538
539,True,44,539
540,True,44,540
541,True,44,541
542,True,44,542
543,True,45,543
544,True,45,544
545,True,45,545
546,True,45,546
547,True,45,547
548,True,45,548
549,False,45,549
550,False,45,550
551,False,45,551
552,False,45,552
553,False,45,553
554,True,46,554
555,True,46,555
556,False,46,556
557,False,46,557
558,True,46,558
559,True,46,559
560,True,46,560
561,True,46,561
562,False,46,562
563,True,46,563
564,True,46,564
565,True,46,565
566,False,47,566
567,True,47,567
568,False,47,568
569,True,47,569
570,True,47,570
571,True,47,571
572,True,47,572
573,True,47,573
574,True,47,574
575,True,47,575
576,True,48,576
577,False,48,577
578,False,48,578
579,False,48,579
580,True,48,580
581,False,48,581
582,False,48,582
583,True,48,583
584,True,48,584
585,True,48,585
586,True,48,586
587,True,48,587
588,False,48,588
589,False,48,589
590,True,49,590
591,True,49,591
592,False,49,592
593,True,49,593
594,True,49,594
595,True,49,595
596,True,49,596
597,True,49,597
598,True,49,598
599,False,49,599
600,False,49,600
601,False,49,601
602,True,49,602
603,True,49,603
604,False,50,604
605,True,50,605
606,True,50,606
607,False,50,607
608,True,50,608
609,False,50,609
610,True,50,610
611,False,50,611
612,True,50,612
613,True,50,613
614,False,51,614
615,True,51,615
616,False,51,616
617,True,51,617
618,False,51,618
619,True,51,619
620,True,51,620
621,True,51,621
622,True,51,622
623,True,51,623
624,True,51,624
625,True,52,625
626,False,52,626
627,True,52,627
628,True,52,628
629,True,52,629
630,False,52,630
631,True,52,631
632,False,52,632
633,True,52,633
634,False,52,634
635,False,52,635
636,True,52,636
637,True,52,637
638,True,52,638
639,True,53,639
640,True,53,640
641,True,53,641
642,True,53,642
643,False,53,643
644,True,53,644
645,True,53,645
646,True,53,646
647,True,53,647
648,True,53,648
649,True,53,649
650,False,53,650
651,True,53,651
652,True,54,652
653,True,54,653
654,True,54,654
655,True,54,655
656,True,54,656
657,True,54,657
658,False,54,658
659,False,54,659
660,True,54,660
661,True,54,661
662,True,54,662
663,True,54,663
664,False,54,664
665,True,54,665
666,True,54,666
667,True,55,667
668,True,55,668
669,True,55,669
670,True,55,670
671,True,55,671
672,True,55,672
673,True,55,673
674,True,55,674
675,True,55,675
676,True,55,676
677,True,55,677
678,True,55,678
679,True,55,679
680,True,56,680
681,False,56,681
682,True,56,682
683,False,56,683
684,False,56,684
685,False,56,685
686,True,56,686
687,False,56,687
688,False,56,688
689,True,56,689
690,True,57,690
691,True,57,691
692,True,57,692
693,False,57,693
694,True,57,694
695,True,57,695
696,True,57,696
697,False,57,697
698,True,57,698
699,True,57,699
700,True,57,700
701,False,57,701
702,True,57,702
703,False,57,703
704,True,57,704
705,True,58,705
706,True,58,706
707,True,58,707
708,False,58,708
709,True,58,709
710,True,58,710
711,True,58,711
712,True,58,712
713,False,58,713
714,False,58,714
715,True,58,715
716,True,58,716
717,True,58,717
718,True,58,718
719,False,58,719
720,True,59,720
721,False,59,721
722,True,59,722
723,True,59,723
724,True,59,724
725,True,59,725
726,True,59,726
727,False,59,727
728,True,59,728
729,True,59,729
730,True,59,730
731,False,60,731
732,False,60,732
733,True,60,733
734,True,60,734
735,True,60,735
736,True,60,736
737,True,60,737
738,False,60,738
739,True,60,739
740,False,60,740
741,False,60,741
742,True,60,742
743,False,61,743
744,False,61,744
745,True,61,745
746,False,61,746
747,True,61,747
748,True,61,748
749,False,61,749
750,True,61,750
751,True,61,751
752,True,61,752
753,True,61,753
754,True,61,754
755,False,61,755
756,True,61,756
757,True,61,757
758,True,62,758
759,True,62,759
760,True,62,760
761,True,62,761
762,True,62,762
763,True,62,763
764,True,62,764
765,True,62,765
766,False,62,766
767,True,62,767
768,False,62,768
769,True,62,769
770,True,63,770
771,True,63,771
772,False,63,772
773,True,63,773
774,True,63,774
775,True,63,775
776,False,63,776
777,True,63,777
778,True,63,778
779,True,63,779
780,True,63,780
781,True,63,781
782,True,63,782
783,False,63,783
784,True,64,784
785,True,64,785
786,True,64,786
787,True,64,787
788,True,64,788
789,True,64,789
790,False,64,790
791,True,64,791
792,True,64,792
793,True,64,793
794,True,64,794
795,True,64,795
796,True,65,796
797,True,65,797
798,True,65,798
799,True,65,799
800,False,65,800
801,False,65,801
802,False,65,802
803,False,65,803
804,True,65,804
805,True,65,805
806,False,65,806
807,True,66,807
808,True,66,808
809,False,66,809
810,True,66,810
811,True,66,811
812,True,66,812
813,False,66,813
814,True,66,814
815,True,66,815
816,True,66,816
817,False,67,817
818,True,67,818
819,False,67,819
820,True,67,820
821,True,67,821
822,True,67,822
823,False,67,823
824,True,67,824
825,True,67,825
826,True,67,826
827,False,67,827
828,True,68,828
829,True,68,829
830,True,68,830
831,True,68,831
832,True,68,832
833,True,68,833
834,True,68,834
835,True,68,835
836,False,68,836
837,False,68,837
838,False,69,838
839,True,69,839
840,True,69,840
841,False,69,841
842,True,69,842
843,False,69,843
844,True,69,844
845,True,69,845
846,True,69,846
847,True,69,847
848,True,69,848
849,True,70,849
850,True,70,850
851,False,70,851
852,True,70,852
853,False,70,853
854,True,70,854
855,True,70,855
856,True,70,856
857,False,70,857
858,True,70,858
859,False,70,859
860,True,70,860
861,True,71,861
862,True,71,862
863,False,71,863
864,True,71,864
865,False,71,865
866,True,71,866
867,False,71,867
868,True,71,868
869,True,71,869
870,True,71,870
871,True,71,871
872,True,71,872
873,True,72,873
874,True,72,874
875,False,72,875
876,True,72,876
877,False,72,877
878,True,72,878
879,True,72,879
880,True,72,880
881,True,72,881
882,True,72,882
883,False,73,883
884,True,73,884
885,True,73,885
886,True,73,886
887,True,73,887
888,True,73,888
889,True,73,889
890,True,73,890
891,True,73,891
892,False,73,892
893,True,73,893
894,True,73,894
895,True,73,895
896,True,74,896
897,True,74,897
898,True,74,898
899,True,74,899
900,True,74,900
901,False,74,901
902,True,74,902
903,True,74,903
904,True,74,904
905,True,74,905
906,True,74,906
907,True,74,907
908,True,74,908
909,True,74,909
910,True,74,910
911,True,75,911
912,True,75,912
913,True,75,913
914,True,75,914
915,False,75,915
916,True,75,916
917,True,75,917
918,False,75,918
919,True,75,919
920,False,75,920
921,True,75,921
922,False,75,922
923,True,76,923
924,True,76,924
925,True,76,925
926,False,76,926
927,True,76,927
928,True,76,928
929,True,76,929
930,True,76,930
931,True,76,931
932,True,76,932
933,True,76,933
934,True,77,934
935,True,77,935
936,True,77,936
937,False,77,937
938,False,77,938
939,True,77,939
940,True,77,940
941,True,77,941
942,True,77,942
943,True,77,943
944,True,77,944
945,True,77,945
946,True,77,946
947,False,78,947
948,False,78,948
949,False,78,949
950,True,78,950
951,False,78,951
952,True,78,952
953,True,78,953
954,False,78,954
955,False,78,955
956,True,78,956
957,True,78,957
958,False,78,958
959,True,78,959
960,True,79,960
961,True,79,961
962,False,79,962
963,False,79,963
964,False,79,964
965,True,79,965
966,True,79,966
967,True,79,967
968,True,79,968
969,True,79,969
970,True,79,970
971,False,79,971
972,False,80,972
973,False,80,973
974,True,80,974
975,False,80,975
976,False,80,976
977,True,80,977
978,True,80,978
979,True,80,979
980,False,80,980
981,True,80,981
982,True,80,982
983,True,80,983
984,True,80,984
985,False,80,985
986,True,81,986
987,False,81,987
988,True,81,988
989,True,81,989
990,True,81,990
991,True,81,991
992,True,81,992
993,True,81,993
994,True,81,994
995,True,81,995
996,True,81,996
997,True,81,997
998,True,81,998
999,True,82,999
1000,True,82,1000
1001,True,82,1001
1002,True,82,1002
1003,False,82,1003
1004,True,82,1004
1005,True,82,1005
1006,False,82,1006
1007,True,82,1007
1008,False,82,1008
1009,True,82,1009
1010,False,82,1010
1011,True,82,1011
1012,True,82,1012
1013,False,83,1013
1014,False,83,1014
1015,False,83,1015
1016,False,83,1016
1017,True,83,1017
1018,True,83,1018
1019,True,83,1019
1020,False,83,1020
1021,True,83,1021
1022,True,83,1022
1023,True,83,1023
1024,False,83,1024
1025,True,83,1025
1026,True,83,1026
1027,False,84,1027
1028,True,84,1028
1029,True,84,1029
1030,True,84,1030
1031,True,84,1031
1032,True,84,1032
1033,False,84,1033
1034,True,84,1034
1035,True,84,1035
1036,False,84,1036
1037,True,85,1037
1038,True,85,1038
1039,False,85,1039
1040,True,85,1040
1041,True,85,1041
1042,True,85,1042
1043,True,85,1043
1044,True,85,1044
1045,False,85,1045
1046,True,85,1046
1047,True,85,1047
1048,False,86,1048
1049,True,86,1049
1050,True,86,1050
1051,True,86,1051
1052,False,86,1052
1053,False,86,1053
1054,False,86,1054
1055,False,86,1055
1056,False,86,1056
1057,True,86,1057
1058,True,86,1058
1059,False,86,1059
1060,True,86,1060
1061,True,86,1061
1062,True,86,1062
1063,True,87,1063
1064,False,87,1064
1065,True,87,1065
1066,True,87,1066
1067,True,87,1067
1068,True,87,1068
1069,True,87,1069
1070,True,87,1070
1071,True,87,1071
1072,True,87,1072
1073,True,87,1073
1074,True,87,1074
1075,True,87,1075
1076,False,88,1076
1077,True,88,1077
1078,False,88,1078
1079,False,88,1079
1080,True,88,1080
1081,True,88,1081
1082,True,88,1082
1083,True,88,1083
1084,True,88,1084
1085,True,88,1085
1086,True,88,1086
1087,False,89,1087
1088,False,89,1088
1089,True,89,1089
1090,False,89,1090
1091,True,89,1091
1092,True,89,1092
1093,False,89,1093
1094,True,89,1094
1095,True,89,1095
1096,False,89,1096
1097,True,89,1097
1098,True,89,1098
1099,True,89,1099
1100,False,90,1100
1101,True,90,1101
1102,True,90,1102
1103,False,90,1103
1104,False,90,1104
1105,True,90,1105
1106,False,90,1106
1107,True,90,1107
1108,True,90,1108
1109,True,90,1109
1110,True,91,1110
1111,True,91,1111
1112,True,91,1112
1113,False,91,1113
1114,True,91,1114
1115,True,91,1115
1116,True,91,1116
1117,True,91,1117
1118,False,91,1118
1119,False,91,1119
1120,True,92,1120
1121,False,92,1121
1122,True,92,1122
1123,False,92,1123
1124,False,92,1124
1125,True,92,1125
1126,True,92,1126
1127,True,92,1127
1128,True,92,1128
1129,False,92,1129
1130,True,92,1130
1131,True,92,1131
1132,True,92,1132
1133,True,93,1133
1134,False,93,1134
1135,True,93,1135
1136,True,93,1136
1137,True,93,1137
1138,True,93,1138
1139,False,93,1139
1140,True,93,1140
1141,True,93,1141
1142,True,93,1142
1143,True,93,1143
1144,True,93,1144
1145,True,93,1145
1146,True,93,1146
1147,True,94,1147
1148,True,94,1148
1149,False,94,1149
1150,True,94,1150
1151,False,94,1151
1152,False,94,1152
1153,True,94,1153
1154,False,94,1154
1155,True,94,1155
1156,True,94,1156
1157,True,94,1157
1158,True,94,1158
1159,False,94,1159
1160,True,95,1160
1161,True,95,1161
1162,True,95,1162
1163,False,95,1163
1164,True,95,1164
1165,False,95,1165
1166,True,95,1166
1167,True,95,1167
1168,True,95,1168
1169,False,95,1169
1170,True,95,1170
1171,True,95,1171
1172,True,95,1172
1173,True,95,1173
1174,True,95,1174
1175,True,96,1175
1176,False,96,1176
1177,True,96,1177
1178,True,96,1178
1179,True,96,1179
1180,False,96,1180
1181,False,96,1181
1182,False,96,1182
1183,False,96,1183
1184,True,96,1184
1185,True,96,1185
1186,False,96,1186
1187,True,97,1187
1188,True,97,1188
1189,False,97,1189
1190,True,97,1190
1191,False,97,1191
1192,True,97,1192
1193,True,97,1193
1194,True,97,1194
1195,False,97,1195
1196,True,97,1196
1197,False,97,1197
1198,False,97,1198
1199,True,98,1199
1200,True,98,1200
1201,True,98,1201
1202,True,98,1202
1203,True,98,1203
1204,False,98,1204
1205,True,98,1205
1206,True,98,1206
1207,True,98,1207
1208,False,98,1208
1209,False,99,1209
1210,True,99,1210
1211,True,99,1211
1212,True,99,1212
1213,True,99,1213
1214,False,99,1214
1215,True,99,1215
1216,True,99,1216
1217,True,99,1217
1218,True,99,1218
1219,False,99,1219
1220,True,99,1220
1221,True,99,1221
1222,True,99,1222
1223,True,99,1223
1224,False,100,1224
1225,False,100,1225
1226,True,100,1226
1227,True,100,1227
1228,True,100,1228
1229,True,100,1229
1230,True,100,1230
1231,True,100,1231
1232,True,100,1232
1233,False,100,1233
1234,False,101,1234
1235,False,101,1235
1236,True,101,1236
1237,True,101,1237
1238,True,101,1238
1239,True,101,1239
1240,True,101,1240
1241,True,101,1241
1242,True,101,1242
1243,True,101,1243
1244,True,102,1244
1245,False,102,1245
1246,True,102,1246
1247,False,102,1247
1248,False,102,1248
1249,True,102,1249
1250,True,102,1250
1251,False,102,1251
1252,True,102,1252
1253,True,102,1253
1254,True,102,1254
1255,False,102,1255
1256,False,103,1256
1257,True,103,1257
1258,False,103,1258
1259,True,103,1259
1260,True,103,1260
1261,False,103,1261
1262,True,103,1262
1263,True,103,1263
1264,False,103,1264
1265,True,103,1265
1266,True,103,1266
1267,True,103,1267
1268,True,103,1268
1269,True,103,1269
1270,False,103,1270
1271,True,104,1271
1272,True,104,1272
1273,True,104,1273
1274,False,104,1274
1275,True,104,1275
1276,False,104,1276
1277,True,104,1277
1278,False,104,1278
1279,True,104,1279
1280,True,104,1280
1281,True,104,1281
1282,False,104,1282
1283,True,105,1283
1284,True,105,1284
1285,False,105,1285
1286,True,105,1286
1287,False,105,1287
1288,True,105,1288
1289,False,105,1289
1290,True,105,1290
1291,True,105,1291
1292,True,105,1292
1293,True,105,1293
1294,True,106,1294
1295,False,106,1295
1296,True,106,1296
1297,True,106,1297
1298,True,106,1298
1299,False,106,1299
1300,True,106,1300
1301,True,106,1301
1302,True,106,1302
1303,True,106,1303
1304,True,106,1304
1305,True,106,1305
1306,True,106,1306
1307,False,106,1307
1308,True,107,1308
1309,True,107,1309
1310,True,107,1310
1311,False,107,1311
1312,False,107,1312
1313,True,107,1313
1314,False,107,1314
1315,True,107,1315
1316,False,107,1316
1317,False,107,1317
1318,False,107,1318
1319,True,107,1319
1320,True,108,1320
1321,True,108,1321
1322,True,108,1322
1323,False,108,1323
1324,True,108,1324
1325,False,108,1325
1326,True,108,1326
1327,True,108,1327
1328,False,108,1328
1329,True,108,1329
1330,True,108,1330
1331,False,108,1331
1332,False,109,1332
1333,True,109,1333
1334,True,109,1334
1335,True,109,1335
1336,False,109,1336
1337,True,109,1337
1338,True,109,1338
1339,False,109,1339
1340,True,109,1340
1341,True,109,1341
1342,True,109,1342
1343,True,110,1343
1344,True,110,1344
1345,True,110,1345
1346,False,110,1346
1347,False,110,1347
1348,True,110,1348
1349,False,110,1349
1350,True,110,1350
1351,True,110,1351
1352,False,110,1352
1353,False,110,1353
1354,True,110,1354
1355,False,110,1355
1356,False,110,1356
1357,True,110,1357
1358,True,111,1358
1359,True,111,1359
1360,True,111,1360
1361,False,111,1361
1362,False,111,1362
1363,True,111,1363
1364,True,111,1364
1365,True,111,1365
1366,True,111,1366
1367,False,111,1367
1368,False,112,1368
1369,False,112,1369
1370,True,112,1370
1371,False,112,1371
1372,True,112,1372
1373,True,112,1373
1374,True,112,1374
1375,True,112,1375
1376,False,112,1376
1377,True,112,1377
1378,False,112,1378
1379,False,112,1379
1380,True,112,1380
1381,True,112,1381
1382,False,113,1382
1383,False,113,1383
1384,False,113,1384
1385,False,113,1385
1386,True,113,1386
1387,True,113,1387
1388,True,113,1388
1389,True,113,1389
1390,True,113,1390
1391,True,113,1391
1392,True,113,1392
1393,True,113,1393
1394,False,113,1394
1395,True,113,1395
1396,False,113,1396
1397,False,114,1397
1398,True,114,1398
1399,True,114,1399
1400,False,114,1400
1401,False,114,1401
1402,False,114,1402
1403,True,114,1403
1404,False,114,1404
1405,False,114,1405
1406,False,114,1406
1407,True,114,1407
1408,True,115,1408
1409,False,115,1409
1410,True,115,1410
1411,False,115,1411
1412,False,115,1412
1413,False,115,1413
1414,True,115,1414
1415,False,115,1415
1416,True,115,1416
1417,False,115,1417
1418,True,115,1418
1419,False,116,1419
1420,True,116,1420
1421,False,116,1421
1422,True,116,1422
1423,False,116,1423
1424,False,116,1424
1425,True,116,1425
1426,False,116,1426
1427,False,116,1427
1428,True,116,1428
1429,True,116,1429
1430,False,116,1430
1431,True,116,1431
1432,True,117,1432
1433,False,117,1433
1434,True,117,1434
1435,True,117,1435
1436,True,117,1436
1437,True,117,1437
1438,False,117,1438
1439,False,117,1439
1440,True,117,1440
1441,False,117,1441
1442,False,117,1442
1443,True,117,1443
1444,True,117,1444
1445,True,118,1445
1446,True,118,1446
1447,False,118,1447
1448,False,118,1448
1449,True,118,1449
1450,True,118,1450
1451,True,118,1451
1452,False,118,1452
1453,False,118,1453
1454,True,118,1454
1455,True,118,1455
1456,True,119,1456
1457,True,119,1457
1458,True,119,1458
1459,True,119,1459
1460,False,119,1460
1461,True,119,1461
1462,False,119,1462
1463,False,119,1463
1464,True,119,1464
1465,False,119,1465
1466,False,119,1466
1467,False,119,1467
1468,True,119,1468
1469,True,119,1469
1470,False,120,1470
1471,False,120,1471
1472,False,120,1472
1473,True,120,1473
1474,True,120,1474
1475,False,120,1475
1476,False,120,1476
1477,False,120,1477
1478,True,120,1478
1479,True,120,1479
1480,True,120,1480
1481,False,120,1481
1482,True,121,1482
1483,True,121,1483
1484,True,121,1484
1485,False,121,1485
1486,False,121,1486
1487,True,121,1487
1488,True,121,1488
1489,True,121,1489
1490,True,121,1490
1491,False,121,1491
1492,True,121,1492
1493,True,122,1493
1494,True,122,1494
1495,True,122,1495
1496,False,122,1496
1497,True,122,1497
1498,True,122,1498
1499,True,122,1499
1500,True,122,1500
1501,False,122,1501
1502,False,122,1502
1503,False,123,1503
1504,True,123,1504
1505,True,123,1505
1506,True,123,1506
1507,False,123,1507
1508,True,123,1508
1509,False,123,1509
1510,True,123,1510
1511,False,123,1511
1512,True,123,1512
1513,True,124,1513
1514,False,124,1514
1515,True,124,1515
1516,True,124,1516
1517,True,124,1517
1518,False,124,1518
1519,False,124,1519
1520,False,124,1520
1521,True,124,1521
1522,False,124,1522
1523,True,124,1523
1524,False,124,1524
1525,True,124,1525
1526,False,124,1526
1527,True,125,1527
1528,True,125,1528
1529,True,125,1529
1530,True,125,1530
1531,False,125,1531
1532,True,125,1532
1533,True,125,1533
1534,False,125,1534
1535,False,125,1535
1536,True,125,1536
1537,True,125,1537
1538,False,125,1538
1539,False,125,1539
1540,True,125,1540
1541,True,126,1541
1542,False,126,1542
1543,True,126,1543
1544,True,126,1544
1545,False,126,1545
1546,True,126,1546
1547,True,126,1547
1548,True,126,1548
1549,True,126,1549
1550,True,126,1550
1551,True,126,1551
1552,True,126,1552
1553,True,126,1553
1554,False,126,1554
1555,False,126,1555
1556,True,127,1556
1557,True,127,1557
1558,False,127,1558
1559,False,127,1559
1560,True,127,1560
1561,True,127,1561
1562,True,127,1562
1563,True,127,1563
1564,True,127,1564
1565,True,127,1565
1566,True,127,1566
1567,True,128,1567
1568,False,128,1568
1569,False,128,1569
1570,True,128,1570
1571,True,128,1571
1572,True,128,1572
1573,True,128,1573
1574,False,128,1574
1575,True,128,1575
1576,True,128,1576
1577,True,128,1577
1578,False,128,1578
1579,False,128,1579
1580,True,128,1580
1581,True,129,1581
1582,True,129,1582
1583,True,129,1583
1584,True,129,1584
1585,False,129,1585
1586,True,129,1586
1587,True,129,1587
1588,True,129,1588
1589,True,129,1589
1590,True,129,1590
1591,True,129,1591
1592,True,129,1592
1593,True,129,1593
1594,True,129,1594
1595,True,129,1595
1596,True,130,1596
