id,user_id,course_id,progress,assignment_date,quiz_score,engagement_score,assignment_grade
33,3,41,100,2024-10-14 06:33:13.745000,86.0,93,85
34,4,166,100,2024-10-14 06:33:13.745000,92.0,57,83
35,4,13,100,2024-10-14 06:33:13.745000,61.0,89,91
36,4,17,100,2024-10-14 06:33:13.745000,100.0,65,53
37,4,12,100,2024-10-14 06:33:13.745000,65.0,88,73
38,4,147,100,2024-10-14 06:33:13.745000,72.0,96,69
39,4,172,100,2024-10-14 06:33:13.745000,51.0,97,67
40,4,102,100,2024-10-14 06:33:13.745000,76.0,88,70
41,4,32,100,2024-10-14 06:33:13.745000,58.0,73,90
42,4,195,100,2024-10-14 06:33:13.745000,69.0,83,50
43,4,190,100,2024-10-14 06:33:13.745000,60.0,68,65
44,4,176,100,2024-10-14 06:33:13.745000,60.0,93,54
45,5,166,100,2024-10-14 06:33:13.745000,66.0,58,97
46,5,12,100,2024-10-14 06:33:13.745000,50.0,77,89
47,5,13,100,2024-10-14 06:33:13.745000,56.0,80,79
48,5,17,100,2024-10-14 06:33:13.745000,89.0,85,57
49,5,20,100,2024-10-14 06:33:13.745000,70.0,61,72
50,5,71,100,2024-10-14 06:33:13.745000,75.0,74,50
51,5,117,100,2024-10-14 06:33:13.745000,78.0,98,78
52,5,19,100,2024-10-14 06:33:13.745000,82.0,64,52
53,5,50,100,2024-10-14 06:33:13.745000,74.0,88,57
54,5,105,100,2024-10-14 06:33:13.745000,92.0,78,97
55,5,159,100,2024-10-14 06:33:13.745000,84.0,82,50
56,5,103,100,2024-10-14 06:33:13.745000,56.0,88,56
57,5,66,100,2024-10-14 06:33:13.745000,85.0,51,83
58,6,20,100,2024-10-14 06:33:13.745000,75.0,55,95
59,6,166,100,2024-10-14 06:33:13.745000,67.0,83,53
60,6,12,100,2024-10-14 06:33:13.745000,51.0,69,82
61,6,17,100,2024-10-14 06:33:13.745000,92.0,87,88
62,6,13,100,2024-10-14 06:33:13.745000,55.0,65,55
63,6,32,100,2024-10-14 06:33:13.745000,93.0,92,91
64,6,151,100,2024-10-14 06:33:13.745000,74.0,62,74
65,6,196,100,2024-10-14 06:33:13.745000,62.0,60,69
66,6,195,100,2024-10-14 06:33:13.745000,62.0,76,81
67,6,57,100,2024-10-14 06:33:13.745000,73.0,99,55
68,7,20,100,2024-10-14 06:33:13.745000,70.0,60,87
69,7,17,100,2024-10-14 06:33:13.745000,70.0,74,93
70,7,166,100,2024-10-14 06:33:13.745000,56.0,98,70
71,7,12,100,2024-10-14 06:33:13.745000,84.0,87,61
72,7,13,100,2024-10-14 06:33:13.745000,95.0,89,96
73,7,150,100,2024-10-14 06:33:13.745000,72.0,63,66
74,7,3,100,2024-10-14 06:33:13.745000,64.0,59,56
75,7,27,100,2024-10-14 06:33:13.745000,90.0,54,100
76,7,47,100,2024-10-14 06:33:13.745000,89.0,66,87
77,7,177,100,2024-10-14 06:33:13.745000,66.0,80,58
78,7,53,100,2024-10-14 06:33:13.745000,94.0,51,73
79,8,12,100,2024-10-14 06:33:13.745000,57.0,55,86
80,8,17,100,2024-10-14 06:33:13.745000,65.0,94,76
81,8,13,100,2024-10-14 06:33:13.745000,77.0,89,50
82,8,166,100,2024-10-14 06:33:13.745000,73.0,58,83
83,8,20,100,2024-10-14 06:33:13.745000,74.0,80,80
84,8,97,100,2024-10-14 06:33:13.745000,79.0,78,79
85,8,132,100,2024-10-14 06:33:13.745000,50.0,80,54
86,8,84,100,2024-10-14 06:33:13.745000,81.0,99,85
87,8,23,100,2024-10-14 06:33:13.745000,96.0,88,61
88,8,6,100,2024-10-14 06:33:13.745000,72.0,79,94
89,8,48,100,2024-10-14 06:33:13.745000,92.0,50,97
90,8,98,100,2024-10-14 06:33:13.745000,61.0,54,85
91,8,113,100,2024-10-14 06:33:13.745000,90.0,73,59
92,9,166,100,2024-10-14 06:33:13.745000,51.0,51,88
93,9,20,100,2024-10-14 06:33:13.745000,52.0,78,77
94,9,17,100,2024-10-14 06:33:13.745000,62.0,51,76
95,9,13,100,2024-10-14 06:33:13.745000,52.0,89,52
96,9,12,100,2024-10-14 06:33:13.745000,64.0,98,96
97,9,79,100,2024-10-14 06:33:13.745000,70.0,91,99
98,9,28,100,2024-10-14 06:33:13.745000,97.0,91,62
99,9,132,100,2024-10-14 06:33:13.745000,67.0,75,62
100,9,139,100,2024-10-14 06:33:13.745000,97.0,75,67
101,9,82,100,2024-10-14 06:33:13.745000,71.0,96,97
102,9,124,100,2024-10-14 06:33:13.745000,64.0,50,84
103,9,96,100,2024-10-14 06:33:13.745000,82.0,85,89
104,9,112,100,2024-10-14 06:33:13.745000,72.0,70,74
105,9,142,100,2024-10-14 06:33:13.745000,91.0,72,94
106,9,26,100,2024-10-14 06:33:13.745000,51.0,61,90
107,10,166,100,2024-10-14 06:33:13.745000,79.0,88,97
108,10,17,100,2024-10-14 06:33:13.745000,96.0,57,59
109,10,13,100,2024-10-14 06:33:13.745000,66.0,88,69
110,10,12,100,2024-10-14 06:33:13.745000,99.0,55,63
111,10,34,100,2024-10-14 06:33:13.745000,90.0,90,62
112,10,33,100,2024-10-14 06:33:13.745000,72.0,86,63
113,10,37,100,2024-10-14 06:33:13.745000,50.0,85,71
114,10,81,100,2024-10-14 06:33:13.746000,62.0,71,76
115,10,23,100,2024-10-14 06:33:13.746000,54.0,55,85
116,10,114,100,2024-10-14 06:33:13.746000,82.0,79,67
117,11,12,100,2024-10-14 06:33:13.746000,57.0,60,81
118,11,17,100,2024-10-14 06:33:13.746000,66.0,86,85
119,11,13,100,2024-10-14 06:33:13.746000,58.0,84,95
120,11,20,100,2024-10-14 06:33:13.746000,55.0,50,75
121,11,166,100,2024-10-14 06:33:13.746000,84.0,84,96
122,11,69,100,2024-10-14 06:33:13.746000,71.0,72,58
123,11,162,100,2024-10-14 06:33:13.746000,73.0,60,72
124,11,101,100,2024-10-14 06:33:13.746000,53.0,62,91
125,11,118,100,2024-10-14 06:33:13.746000,69.0,89,59
126,11,83,100,2024-10-14 06:33:13.746000,74.0,81,52
127,11,43,100,2024-10-14 06:33:13.746000,83.0,68,90
128,11,121,100,2024-10-14 06:33:13.746000,68.0,79,64
129,11,87,100,2024-10-14 06:33:13.746000,77.0,99,86
130,12,12,100,2024-10-14 06:33:13.746000,75.0,80,84
131,12,13,100,2024-10-14 06:33:13.746000,98.0,94,72
132,12,17,100,2024-10-14 06:33:13.746000,87.0,93,58
133,12,20,100,2024-10-14 06:33:13.746000,61.0,51,59
134,12,166,100,2024-10-14 06:33:13.746000,61.0,69,81
135,12,111,100,2024-10-14 06:33:13.746000,100.0,88,58
136,12,82,100,2024-10-14 06:33:13.746000,56.0,86,60
137,12,59,100,2024-10-14 06:33:13.746000,84.0,50,59
138,12,71,100,2024-10-14 06:33:13.746000,99.0,59,100
139,12,43,100,2024-10-14 06:33:13.746000,83.0,58,72
140,12,16,100,2024-10-14 06:33:13.746000,71.0,94,88
141,13,20,100,2024-10-14 06:33:13.746000,69.0,58,70
142,13,12,100,2024-10-14 06:33:13.746000,54.0,66,84
143,13,17,100,2024-10-14 06:33:13.746000,56.0,85,65
144,13,13,100,2024-10-14 06:33:13.746000,84.0,69,98
145,13,166,100,2024-10-14 06:33:13.746000,80.0,66,50
146,13,189,100,2024-10-14 06:33:13.746000,55.0,73,84
147,13,6,100,2024-10-14 06:33:13.746000,61.0,79,58
148,13,49,100,2024-10-14 06:33:13.746000,86.0,73,59
149,13,192,100,2024-10-14 06:33:13.746000,90.0,92,51
150,13,24,100,2024-10-14 06:33:13.746000,61.0,81,90
151,14,12,100,2024-10-14 06:33:13.746000,50.0,51,89
152,14,13,100,2024-10-14 06:33:13.746000,62.0,72,84
153,14,20,100,2024-10-14 06:33:13.746000,83.0,58,53
154,14,17,100,2024-10-14 06:33:13.746000,98.0,86,88
155,14,166,100,2024-10-14 06:33:13.746000,79.0,88,61
156,14,175,100,2024-10-14 06:33:13.746000,62.0,69,59
157,14,78,100,2024-10-14 06:33:13.746000,65.0,100,96
158,14,113,100,2024-10-14 06:33:13.746000,54.0,86,84
159,14,82,100,2024-10-14 06:33:13.746000,65.0,63,69
160,14,55,100,2024-10-14 06:33:13.746000,54.0,97,52
161,15,166,100,2024-10-14 06:33:13.746000,77.0,91,53
162,15,12,100,2024-10-14 06:33:13.746000,73.0,72,61
163,15,17,100,2024-10-14 06:33:13.747000,88.0,81,99
164,15,20,100,2024-10-14 06:33:13.747000,56.0,88,65
165,15,13,100,2024-10-14 06:33:13.747000,69.0,88,55
166,15,176,100,2024-10-14 06:33:13.747000,87.0,68,83
167,15,144,100,2024-10-14 06:33:13.747000,68.0,97,65
168,15,130,100,2024-10-14 06:33:13.747000,81.0,99,74
169,15,77,100,2024-10-14 06:33:13.747000,66.0,68,93
170,15,155,100,2024-10-14 06:33:13.747000,53.0,50,87
171,15,193,100,2024-10-14 06:33:13.747000,89.0,84,65
172,15,159,100,2024-10-14 06:33:13.747000,74.0,90,78
173,16,17,100,2024-10-14 06:33:13.747000,66.0,50,93
174,16,12,100,2024-10-14 06:33:13.747000,70.0,79,59
175,16,20,100,2024-10-14 06:33:13.747000,50.0,61,58
176,16,13,100,2024-10-14 06:33:13.747000,50.0,61,53
177,16,166,100,2024-10-14 06:33:13.747000,88.0,79,99
178,16,95,100,2024-10-14 06:33:13.747000,99.0,57,55
179,16,22,100,2024-10-14 06:33:13.747000,89.0,58,75
180,16,120,100,2024-10-14 06:33:13.747000,97.0,67,54
181,16,90,100,2024-10-14 06:33:13.747000,96.0,51,50
182,16,94,100,2024-10-14 06:33:13.747000,78.0,77,76
183,16,140,100,2024-10-14 06:33:13.747000,95.0,87,52
184,16,128,100,2024-10-14 06:33:13.747000,83.0,89,81
185,16,100,100,2024-10-14 06:33:13.747000,73.0,72,51
186,16,74,100,2024-10-14 06:33:13.747000,66.0,92,53
187,16,127,100,2024-10-14 06:33:13.747000,97.0,54,93
188,17,166,100,2024-10-14 06:33:13.747000,91.0,100,79
189,17,12,100,2024-10-14 06:33:13.747000,81.0,89,60
190,17,13,100,2024-10-14 06:33:13.747000,85.0,88,58
191,17,17,100,2024-10-14 06:33:13.747000,75.0,53,53
192,17,20,100,2024-10-14 06:33:13.747000,80.0,70,95
193,17,67,100,2024-10-14 06:33:13.747000,74.0,100,67
194,17,95,100,2024-10-14 06:33:13.747000,74.0,86,95
195,17,176,100,2024-10-14 06:33:13.747000,99.0,96,93
196,17,147,100,2024-10-14 06:33:13.747000,98.0,79,81
197,17,22,100,2024-10-14 06:33:13.747000,86.0,67,95
198,17,121,100,2024-10-14 06:33:13.747000,89.0,84,73
199,17,141,100,2024-10-14 06:33:13.747000,89.0,57,80
200,18,20,100,2024-10-14 06:33:13.747000,83.0,74,89
201,18,12,100,2024-10-14 06:33:13.747000,91.0,98,62
202,18,17,100,2024-10-14 06:33:13.747000,54.0,66,74
203,18,13,100,2024-10-14 06:33:13.747000,76.0,66,53
204,18,166,100,2024-10-14 06:33:13.747000,72.0,73,66
205,18,116,100,2024-10-14 06:33:13.747000,61.0,52,54
206,18,118,100,2024-10-14 06:33:13.747000,60.0,55,58
207,18,122,100,2024-10-14 06:33:13.747000,61.0,93,65
208,18,163,100,2024-10-14 06:33:13.747000,82.0,74,82
209,18,39,100,2024-10-14 06:33:13.747000,59.0,80,76
210,19,17,100,2024-10-14 06:33:13.747000,58.0,51,82
211,19,166,100,2024-10-14 06:33:13.747000,98.0,52,81
212,19,20,100,2024-10-14 06:33:13.747000,52.0,81,100
213,19,12,100,2024-10-14 06:33:13.747000,68.0,86,72
214,19,13,100,2024-10-14 06:33:13.747000,67.0,86,78
215,19,198,100,2024-10-14 06:33:13.747000,87.0,94,63
216,19,195,100,2024-10-14 06:33:13.747000,78.0,75,83
217,19,26,100,2024-10-14 06:33:13.747000,83.0,75,99
218,19,193,100,2024-10-14 06:33:13.747000,56.0,76,52
219,19,162,100,2024-10-14 06:33:13.747000,62.0,54,95
220,19,59,100,2024-10-14 06:33:13.747000,51.0,93,98
221,20,17,100,2024-10-14 06:33:13.747000,94.0,71,83
222,20,20,100,2024-10-14 06:33:13.747000,81.0,85,60
223,20,166,100,2024-10-14 06:33:13.747000,52.0,100,54
224,20,13,100,2024-10-14 06:33:13.747000,78.0,60,65
225,20,12,100,2024-10-14 06:33:13.747000,58.0,82,84
226,20,36,100,2024-10-14 06:33:13.747000,78.0,63,78
227,20,128,100,2024-10-14 06:33:13.747000,76.0,69,59
228,20,8,100,2024-10-14 06:33:13.747000,91.0,80,60
229,20,188,100,2024-10-14 06:33:13.747000,64.0,91,70
230,20,79,100,2024-10-14 06:33:13.747000,79.0,69,56
231,20,143,100,2024-10-14 06:33:13.747000,57.0,82,75
232,21,13,100,2024-10-14 06:33:13.747000,100.0,85,65
233,21,20,100,2024-10-14 06:33:13.747000,55.0,55,78
234,21,12,100,2024-10-14 06:33:13.747000,95.0,83,53
235,21,166,100,2024-10-14 06:33:13.747000,58.0,85,85
236,21,17,100,2024-10-14 06:33:13.747000,99.0,50,96
237,21,146,100,2024-10-14 06:33:13.747000,79.0,81,94
238,21,194,100,2024-10-14 06:33:13.747000,91.0,59,69
239,21,72,100,2024-10-14 06:33:13.747000,72.0,58,54
240,21,99,100,2024-10-14 06:33:13.747000,88.0,93,78
241,21,78,100,2024-10-14 06:33:13.747000,86.0,54,93
242,21,136,100,2024-10-14 06:33:13.747000,64.0,79,71
243,22,17,100,2024-10-14 06:33:13.747000,94.0,85,88
244,22,13,100,2024-10-14 06:33:13.747000,88.0,94,90
245,22,20,100,2024-10-14 06:33:13.747000,91.0,98,90
246,22,166,100,2024-10-14 06:33:13.747000,60.0,87,69
247,22,12,100,2024-10-14 06:33:13.747000,59.0,87,82
248,22,116,100,2024-10-14 06:33:13.747000,87.0,82,91
249,22,146,100,2024-10-14 06:33:13.747000,67.0,96,53
250,22,45,100,2024-10-14 06:33:13.747000,75.0,71,87
251,22,51,100,2024-10-14 06:33:13.747000,65.0,89,92
252,22,193,100,2024-10-14 06:33:13.747000,77.0,71,64
253,22,70,100,2024-10-14 06:33:13.747000,84.0,84,83
254,22,57,100,2024-10-14 06:33:13.747000,95.0,71,96
255,22,23,100,2024-10-14 06:33:13.747000,66.0,70,51
256,22,3,100,2024-10-14 06:33:13.747000,96.0,72,59
257,22,42,100,2024-10-14 06:33:13.747000,61.0,57,62
258,23,12,100,2024-10-14 06:33:13.747000,55.0,66,51
259,23,13,100,2024-10-14 06:33:13.747000,79.0,62,75
260,23,20,100,2024-10-14 06:33:13.747000,69.0,95,96
261,23,166,100,2024-10-14 06:33:13.747000,67.0,84,64
262,23,17,100,2024-10-14 06:33:13.747000,86.0,73,99
263,23,26,100,2024-10-14 06:33:13.747000,51.0,100,81
264,23,69,100,2024-10-14 06:33:13.747000,60.0,73,54
265,23,90,100,2024-10-14 06:33:13.747000,95.0,65,62
266,23,57,100,2024-10-14 06:33:13.747000,74.0,78,84
267,23,170,100,2024-10-14 06:33:13.747000,83.0,76,79
268,23,11,100,2024-10-14 06:33:13.747000,76.0,69,83
269,23,194,100,2024-10-14 06:33:13.747000,89.0,81,52
270,23,175,100,2024-10-14 06:33:13.747000,91.0,100,95
271,23,51,100,2024-10-14 06:33:13.747000,65.0,57,70
272,24,166,100,2024-10-14 06:33:13.747000,51.0,96,76
273,24,12,100,2024-10-14 06:33:13.747000,79.0,71,61
274,24,17,100,2024-10-14 06:33:13.747000,57.0,89,61
275,24,13,100,2024-10-14 06:33:13.747000,82.0,69,56
276,24,20,100,2024-10-14 06:33:13.747000,84.0,68,74
277,24,24,100,2024-10-14 06:33:13.747000,85.0,87,85
278,24,28,100,2024-10-14 06:33:13.747000,75.0,88,97
279,24,29,100,2024-10-14 06:33:13.747000,87.0,89,57
280,24,170,100,2024-10-14 06:33:13.747000,92.0,66,96
281,24,137,100,2024-10-14 06:33:13.747000,100.0,98,50
282,24,34,100,2024-10-14 06:33:13.747000,59.0,77,99
283,24,171,100,2024-10-14 06:33:13.747000,63.0,93,76
284,25,17,100,2024-10-14 06:33:13.747000,71.0,79,77
285,25,20,100,2024-10-14 06:33:13.747000,92.0,61,78
286,25,13,100,2024-10-14 06:33:13.747000,56.0,78,92
287,25,166,100,2024-10-14 06:33:13.747000,99.0,69,96
288,25,12,100,2024-10-14 06:33:13.747000,97.0,77,57
289,25,126,100,2024-10-14 06:33:13.747000,83.0,93,90
290,25,175,100,2024-10-14 06:33:13.747000,54.0,67,68
291,25,85,100,2024-10-14 06:33:13.747000,71.0,83,92
292,25,72,100,2024-10-14 06:33:13.747000,53.0,95,62
293,25,11,100,2024-10-14 06:33:13.747000,87.0,60,87
294,25,24,100,2024-10-14 06:33:13.747000,93.0,94,65
295,25,160,100,2024-10-14 06:33:13.747000,51.0,65,60
296,25,164,100,2024-10-14 06:33:13.747000,95.0,56,91
297,25,88,100,2024-10-14 06:33:13.747000,51.0,66,82
298,26,12,100,2024-10-14 06:33:13.747000,80.0,63,86
299,26,166,100,2024-10-14 06:33:13.747000,59.0,81,88
300,26,17,100,2024-10-14 06:33:13.747000,92.0,64,72
301,26,20,100,2024-10-14 06:33:13.747000,69.0,88,59
302,26,13,100,2024-10-14 06:33:13.747000,97.0,79,78
303,26,42,100,2024-10-14 06:33:13.747000,76.0,78,60
304,26,146,100,2024-10-14 06:33:13.747000,56.0,67,58
305,26,55,100,2024-10-14 06:33:13.747000,72.0,64,59
306,26,171,100,2024-10-14 06:33:13.747000,63.0,81,57
307,26,158,100,2024-10-14 06:33:13.747000,60.0,80,93
308,26,21,100,2024-10-14 06:33:13.747000,93.0,91,64
309,26,122,100,2024-10-14 06:33:13.747000,72.0,75,63
310,26,82,100,2024-10-14 06:33:13.747000,58.0,54,55
311,26,159,100,2024-10-14 06:33:13.747000,73.0,85,74
312,27,166,100,2024-10-14 06:33:13.748000,60.0,96,51
313,27,20,100,2024-10-14 06:33:13.748000,94.0,75,77
314,27,13,100,2024-10-14 06:33:13.748000,97.0,91,65
315,27,12,100,2024-10-14 06:33:13.748000,92.0,81,75
316,27,17,100,2024-10-14 06:33:13.748000,85.0,61,84
317,27,81,100,2024-10-14 06:33:13.748000,95.0,77,83
318,27,37,100,2024-10-14 06:33:13.748000,88.0,81,60
319,27,14,100,2024-10-14 06:33:13.748000,70.0,54,56
320,27,10,100,2024-10-14 06:33:13.748000,96.0,96,98
321,27,83,100,2024-10-14 06:33:13.748000,74.0,97,69
322,28,20,100,2024-10-14 06:33:13.748000,76.0,52,65
323,28,166,100,2024-10-14 06:33:13.748000,74.0,72,93
324,28,17,100,2024-10-14 06:33:13.748000,96.0,69,61
325,28,12,100,2024-10-14 06:33:13.748000,81.0,63,70
326,28,13,100,2024-10-14 06:33:13.748000,85.0,99,72
327,28,116,100,2024-10-14 06:33:13.748000,61.0,94,91
328,28,60,100,2024-10-14 06:33:13.748000,91.0,52,69
329,28,38,100,2024-10-14 06:33:13.748000,57.0,80,87
330,28,91,100,2024-10-14 06:33:13.748000,94.0,93,90
331,28,138,100,2024-10-14 06:33:13.748000,67.0,93,99
332,28,11,100,2024-10-14 06:33:13.748000,63.0,96,74
333,28,101,100,2024-10-14 06:33:13.748000,92.0,61,97
334,28,125,100,2024-10-14 06:33:13.748000,52.0,99,66
335,29,13,100,2024-10-14 06:33:13.748000,75.0,74,69
336,29,166,100,2024-10-14 06:33:13.748000,54.0,67,68
337,29,17,100,2024-10-14 06:33:13.748000,93.0,68,67
338,29,12,100,2024-10-14 06:33:13.748000,80.0,96,94
339,29,20,100,2024-10-14 06:33:13.748000,64.0,67,54
340,29,191,100,2024-10-14 06:33:13.748000,66.0,97,52
341,29,52,100,2024-10-14 06:33:13.748000,78.0,55,53
342,29,129,100,2024-10-14 06:33:13.748000,71.0,73,76
343,29,53,100,2024-10-14 06:33:13.748000,50.0,63,77
344,29,35,100,2024-10-14 06:33:13.748000,96.0,93,93
345,29,172,100,2024-10-14 06:33:13.748000,76.0,76,90
346,30,13,100,2024-10-14 06:33:13.748000,61.0,74,85
347,30,17,100,2024-10-14 06:33:13.748000,52.0,69,57
348,30,12,100,2024-10-14 06:33:13.748000,87.0,57,97
349,30,20,100,2024-10-14 06:33:13.748000,78.0,52,86
350,30,166,100,2024-10-14 06:33:13.748000,82.0,74,52
351,30,121,100,2024-10-14 06:33:13.748000,99.0,86,50
352,30,81,100,2024-10-14 06:33:13.748000,75.0,73,66
353,30,16,100,2024-10-14 06:33:13.748000,94.0,51,82
354,30,9,100,2024-10-14 06:33:13.748000,73.0,77,88
355,30,67,100,2024-10-14 06:33:13.748000,57.0,94,88
356,30,54,100,2024-10-14 06:33:13.748000,93.0,98,68
357,30,120,100,2024-10-14 06:33:13.748000,82.0,83,69
358,30,59,100,2024-10-14 06:33:13.748000,63.0,99,95
359,31,13,100,2024-10-14 06:33:13.748000,91.0,64,67
360,31,17,100,2024-10-14 06:33:13.748000,78.0,53,76
361,31,20,100,2024-10-14 06:33:13.748000,75.0,54,91
362,31,166,100,2024-10-14 06:33:13.748000,76.0,63,69
363,31,12,100,2024-10-14 06:33:13.748000,96.0,84,58
364,31,11,100,2024-10-14 06:33:13.748000,79.0,67,80
365,31,190,100,2024-10-14 06:33:13.748000,60.0,69,53
366,31,118,100,2024-10-14 06:33:13.748000,68.0,59,87
367,31,82,100,2024-10-14 06:33:13.748000,73.0,92,74
368,31,48,100,2024-10-14 06:33:13.748000,55.0,52,53
369,31,16,100,2024-10-14 06:33:13.748000,76.0,73,65
370,31,121,100,2024-10-14 06:33:13.748000,95.0,64,92
371,31,75,100,2024-10-14 06:33:13.748000,97.0,61,65
372,31,141,100,2024-10-14 06:33:13.748000,82.0,72,53
373,32,166,100,2024-10-14 06:33:13.748000,93.0,63,54
374,32,20,100,2024-10-14 06:33:13.748000,59.0,70,66
375,32,17,100,2024-10-14 06:33:13.748000,67.0,89,60
376,32,12,100,2024-10-14 06:33:13.748000,99.0,88,100
377,32,13,100,2024-10-14 06:33:13.748000,54.0,88,81
378,32,52,100,2024-10-14 06:33:13.748000,66.0,62,88
379,32,96,100,2024-10-14 06:33:13.748000,82.0,62,82
380,32,14,100,2024-10-14 06:33:13.748000,95.0,73,73
381,32,198,100,2024-10-14 06:33:13.748000,84.0,87,85
382,32,65,100,2024-10-14 06:33:13.748000,100.0,54,73
383,32,50,100,2024-10-14 06:33:13.748000,85.0,73,97
384,32,59,100,2024-10-14 06:33:13.748000,97.0,59,60
385,32,116,100,2024-10-14 06:33:13.748000,56.0,51,85
386,33,17,100,2024-10-14 06:33:13.748000,80.0,78,87
387,33,166,100,2024-10-14 06:33:13.748000,72.0,55,100
388,33,13,100,2024-10-14 06:33:13.748000,100.0,72,61
389,33,12,100,2024-10-14 06:33:13.748000,99.0,50,66
390,33,20,100,2024-10-14 06:33:13.748000,71.0,77,58
391,33,150,100,2024-10-14 06:33:13.748000,70.0,85,53
392,33,107,100,2024-10-14 06:33:13.748000,73.0,58,94
393,33,173,100,2024-10-14 06:33:13.748000,63.0,51,89
394,33,38,100,2024-10-14 06:33:13.748000,94.0,98,62
395,33,85,100,2024-10-14 06:33:13.748000,52.0,89,80
396,33,54,100,2024-10-14 06:33:13.748000,57.0,62,74
397,34,13,100,2024-10-14 06:33:13.748000,63.0,79,79
398,34,166,100,2024-10-14 06:33:13.748000,91.0,65,99
399,34,17,100,2024-10-14 06:33:13.748000,66.0,71,98
400,34,12,100,2024-10-14 06:33:13.748000,57.0,73,80
401,34,20,100,2024-10-14 06:33:13.748000,83.0,83,92
402,34,56,100,2024-10-14 06:33:13.748000,54.0,64,64
403,34,42,100,2024-10-14 06:33:13.748000,84.0,98,94
404,34,153,100,2024-10-14 06:33:13.748000,97.0,100,88
405,34,64,100,2024-10-14 06:33:13.748000,85.0,85,69
406,34,10,100,2024-10-14 06:33:13.748000,76.0,79,72
407,34,104,100,2024-10-14 06:33:13.748000,98.0,81,83
408,34,195,100,2024-10-14 06:33:13.748000,67.0,88,97
409,34,127,100,2024-10-14 06:33:13.748000,100.0,50,56
410,34,174,100,2024-10-14 06:33:13.748000,74.0,75,71
411,34,27,100,2024-10-14 06:33:13.748000,56.0,80,82
412,35,17,100,2024-10-14 06:33:13.748000,88.0,93,96
413,35,12,100,2024-10-14 06:33:13.748000,56.0,63,63
414,35,166,100,2024-10-14 06:33:13.748000,51.0,61,75
415,35,20,100,2024-10-14 06:33:13.748000,67.0,52,58
416,35,13,100,2024-10-14 06:33:13.748000,70.0,67,69
417,35,80,100,2024-10-14 06:33:13.748000,66.0,99,74
418,35,43,100,2024-10-14 06:33:13.748000,85.0,97,61
419,35,53,100,2024-10-14 06:33:13.748000,68.0,79,78
420,35,3,100,2024-10-14 06:33:13.748000,67.0,62,92
421,35,73,100,2024-10-14 06:33:13.748000,55.0,61,54
422,36,20,100,2024-10-14 06:33:13.748000,79.0,95,99
423,36,166,100,2024-10-14 06:33:13.748000,75.0,70,72
424,36,12,100,2024-10-14 06:33:13.748000,91.0,88,59
425,36,17,100,2024-10-14 06:33:13.748000,56.0,50,99
426,36,13,100,2024-10-14 06:33:13.748000,77.0,64,92
427,36,48,100,2024-10-14 06:33:13.748000,73.0,98,99
428,36,191,100,2024-10-14 06:33:13.748000,73.0,62,51
429,36,106,100,2024-10-14 06:33:13.748000,98.0,87,52
430,36,45,100,2024-10-14 06:33:13.748000,58.0,74,70
431,36,92,100,2024-10-14 06:33:13.748000,57.0,77,80
432,36,70,100,2024-10-14 06:33:13.748000,96.0,50,89
433,36,116,100,2024-10-14 06:33:13.748000,87.0,98,66
434,36,7,100,2024-10-14 06:33:13.748000,77.0,94,60
435,37,17,100,2024-10-14 06:33:13.748000,98.0,86,80
